161,53,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
161,76,"21",1988-01-30 00:00:00,1989-06-05 00:00:00
161,87,"21",1989-06-25 00:00:00,1990-06-09 00:00:00
161,90,"21",1988-01-30 00:00:00,1989-06-05 00:00:00
161,103,"21",1989-06-25 00:00:00,1990-06-09 00:00:00
161,110,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
161,113,"21",1991-06-20 00:00:00,1992-11-05 00:00:00
161,116,"21",1991-06-17 00:00:00,1992-11-05 00:00:00
161,124,"21",1991-06-18 00:00:00,1992-11-05 00:00:00
161,126,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
161,126,"21",1991-06-21 00:00:00,1992-11-05 00:00:00
161,145,"21",1989-06-25 00:00:00,1990-06-09 00:00:00
161,159,"21",1988-01-30 00:00:00,1989-06-05 00:00:00
161,166,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
161,166,"21",1991-06-19 00:00:00,1992-11-05 00:00:00
161,168,"21",1991-06-16 00:00:00,1992-11-05 00:00:00
161,179,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
161,194,"21",1989-06-25 00:00:00,1990-06-09 00:00:00
161,207,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
161,219,"21",1988-01-30 00:00:00,1989-06-05 00:00:00
161,222,"21",1989-06-25 00:00:00,1990-06-09 00:00:00
161,238,"21",1988-01-30 00:00:00,1989-06-05 00:00:00
161,149,"22",1991-06-15 00:00:00,1992-11-05 00:00:00
161,180,"22",1988-01-30 00:00:00,1989-06-05 00:00:00
161,180,"22",1989-06-25 00:00:00,1990-06-09 00:00:00
161,180,"22",1990-06-15 00:00:00,1991-06-15 00:00:00
162,152,"17",1990-06-15 00:00:00,1991-06-15 00:00:00
162,154,"17",1991-06-12 00:00:00,1992-11-05 00:00:00
162,163,"17",1988-01-30 00:00:00,1989-06-05 00:00:00
162,167,"17",1989-06-25 00:00:00,1990-06-09 00:00:00
162,586,"18",1990-06-15 00:00:00,1991-06-15 00:00:00
162,586,"18",1991-06-12 00:00:00,1992-11-05 00:00:00
162,586,"18",1988-01-30 00:00:00,1989-06-05 00:00:00
162,586,"18",1989-06-25 00:00:00,1990-06-09 00:00:00
162,85,"19",1991-06-14 00:00:00,1992-11-05 00:00:00
162,138,"19",1990-06-15 00:00:00,1991-06-15 00:00:00
162,145,"19",1991-06-13 00:00:00,1992-11-05 00:00:00
162,150,"19",1988-01-30 00:00:00,1989-06-05 00:00:00
162,153,"19",1989-06-25 00:00:00,1990-06-09 00:00:00
162,160,"19",1990-06-15 00:00:00,1991-06-15 00:00:00
162,176,"19",1988-01-30 00:00:00,1989-06-05 00:00:00
162,176,"19",1989-06-25 00:00:00,1990-06-09 00:00:00
162,593,"20",1990-06-15 00:00:00,1991-06-15 00:00:00
162,593,"20",1991-06-12 00:00:00,1992-11-05 00:00:00
162,593,"20",1988-01-30 00:00:00,1989-06-05 00:00:00
162,593,"20",1989-06-25 00:00:00,1990-06-09 00:00:00
162,45,"21",1988-01-30 00:00:00,1989-06-05 00:00:00
162,49,"21",1989-06-25 00:00:00,1990-06-09 00:00:00
162,53,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
162,76,"21",1988-01-30 00:00:00,1989-06-05 00:00:00
162,87,"21",1989-06-25 00:00:00,1990-06-09 00:00:00
162,90,"21",1988-01-30 00:00:00,1989-06-05 00:00:00
162,103,"21",1989-06-25 00:00:00,1990-06-09 00:00:00
162,110,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
162,113,"21",1991-06-20 00:00:00,1992-11-05 00:00:00
162,116,"21",1991-06-17 00:00:00,1992-11-05 00:00:00
162,124,"21",1991-06-18 00:00:00,1992-11-05 00:00:00
162,126,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
162,126,"21",1991-06-21 00:00:00,1992-11-05 00:00:00
162,145,"21",1989-06-25 00:00:00,1990-06-09 00:00:00
162,159,"21",1988-01-30 00:00:00,1989-06-05 00:00:00
162,166,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
162,166,"21",1991-06-19 00:00:00,1992-11-05 00:00:00
162,168,"21",1991-06-16 00:00:00,1992-11-05 00:00:00
162,179,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
162,194,"21",1989-06-25 00:00:00,1990-06-09 00:00:00
162,207,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
162,219,"21",1988-01-30 00:00:00,1989-06-05 00:00:00
162,222,"21",1989-06-25 00:00:00,1990-06-09 00:00:00
162,238,"21",1988-01-30 00:00:00,1989-06-05 00:00:00
162,149,"22",1991-06-15 00:00:00,1992-11-05 00:00:00
162,180,"22",1988-01-30 00:00:00,1989-06-05 00:00:00
162,180,"22",1989-06-25 00:00:00,1990-06-09 00:00:00
162,180,"22",1990-06-15 00:00:00,1991-06-15 00:00:00
163,152,"17",1990-06-15 00:00:00,1991-06-15 00:00:00
163,154,"17",1991-06-12 00:00:00,1992-11-05 00:00:00
163,163,"17",1988-01-30 00:00:00,1989-06-05 00:00:00
163,167,"17",1989-06-25 00:00:00,1990-06-09 00:00:00
163,586,"18",1990-06-15 00:00:00,1991-06-15 00:00:00
163,586,"18",1991-06-12 00:00:00,1992-11-05 00:00:00
163,586,"18",1988-01-30 00:00:00,1989-06-05 00:00:00
163,586,"18",1989-06-25 00:00:00,1990-06-09 00:00:00
163,85,"19",1991-06-14 00:00:00,1992-11-05 00:00:00
163,138,"19",1990-06-15 00:00:00,1991-06-15 00:00:00
163,145,"19",1991-06-13 00:00:00,1992-11-05 00:00:00
163,150,"19",1988-01-30 00:00:00,1989-06-05 00:00:00
163,153,"19",1989-06-25 00:00:00,1990-06-09 00:00:00
163,160,"19",1990-06-15 00:00:00,1991-06-15 00:00:00
163,176,"19",1988-01-30 00:00:00,1989-06-05 00:00:00
163,176,"19",1989-06-25 00:00:00,1990-06-09 00:00:00
163,593,"20",1990-06-15 00:00:00,1991-06-15 00:00:00
163,593,"20",1991-06-12 00:00:00,1992-11-05 00:00:00
163,593,"20",1988-01-30 00:00:00,1989-06-05 00:00:00
163,593,"20",1989-06-25 00:00:00,1990-06-09 00:00:00
163,45,"21",1988-01-30 00:00:00,1989-06-05 00:00:00
163,49,"21",1989-06-25 00:00:00,1990-06-09 00:00:00
163,53,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
163,76,"21",1988-01-30 00:00:00,1989-06-05 00:00:00
163,87,"21",1989-06-25 00:00:00,1990-06-09 00:00:00
163,90,"21",1988-01-30 00:00:00,1989-06-05 00:00:00
163,103,"21",1989-06-25 00:00:00,1990-06-09 00:00:00
163,110,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
163,113,"21",1991-06-20 00:00:00,1992-11-05 00:00:00
163,116,"21",1991-06-17 00:00:00,1992-11-05 00:00:00
163,124,"21",1991-06-18 00:00:00,1992-11-05 00:00:00
163,126,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
163,126,"21",1991-06-21 00:00:00,1992-11-05 00:00:00
163,145,"21",1989-06-25 00:00:00,1990-06-09 00:00:00
163,159,"21",1988-01-30 00:00:00,1989-06-05 00:00:00
163,166,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
163,166,"21",1991-06-19 00:00:00,1992-11-05 00:00:00
163,168,"21",1991-06-16 00:00:00,1992-11-05 00:00:00
163,179,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
163,194,"21",1989-06-25 00:00:00,1990-06-09 00:00:00
163,207,"21",1990-06-15 00:00:00,1991-06-15 00:00:00
163,219,"21",1988-01-30 00:00:00,1989-06-05 00:00:00
163,222,"21",1989-06-25 00:00:00,1990-06-09 00:00:00
163,238,"21",1988-01-30 00:00:00,1989-06-05 00:00:00
163,149,"22",1991-06-15 00:00:00,1992-11-05 00:00:00
