3,88,2
3,203,2
3,58,2
3,13,2
3,193,1
3,117,3
3,187,1
3,127,2
3,118,2
3,204,1
3,22,2
3,35,1
3,74,3
3,144,1
3,95,3
3,86,1
3,14,2
3,17,2
3,154,1
3,143,2
3,169,2
3,158,3
3,153,2
3,26,3
3,49,2
3,132,1
3,68,1
3,198,3
3,126,3
3,82,3
3,180,3
3,147,1
3,2,1
3,1,1
3,161,2
3,140,3
3,217,1
3,42,2
3,155,2
3,87,3
3,165,3
3,115,2
3,5,3
3,164,1
3,194,2
3,119,1
3,109,1
3,213,2
3,32,3
3,200,1
3,3,3
3,124,3
3,192,3
3,11,1
3,168,2
3,175,1
3,181,1
3,38,2
3,75,1
3,145,3
3,34,2
3,24,2
3,77,3
3,81,3
3,18,3
3,111,3
3,43,1
3,96,3
3,107,3
3,71,3
3,151,2
3,55,1
3,223,1
3,149,2
3,33,3
3,66,2
3,8,2
3,4,3
3,63,1
3,98,1
3,228,1
3,216,3
3,56,3
3,99,1
3,9,1
3,37,2
3,91,1
3,139,1
3,211,3
3,178,1
3,160,1
3,196,1
3,148,3
3,7,2
3,39,1
3,60,3
3,215,2
3,67,3
3,212,3
3,152,1
3,48,1
3,64,3
3,12,1
3,122,1
3,135,2
3,108,2
3,83,3
3,123,2
3,103,3
3,186,2
3,90,3
3,19,3
3,226,1
3,177,3
3,104,1
3,201,1
3,44,1
3,46,1
3,137,2
3,84,3
3,10,2
3,76,2
3,50,2
3,162,1
3,102,3
3,80,1
3,136,2
3,163,3
3,97,2
3,85,2
3,159,3
3,94,2
3,110,2
3,28,2
3,172,2
3,182,2
3,36,2
3,191,3
3,45,2
3,69,1
3,114,1
3,72,3
3,199,1
3,138,3
3,29,3
3,23,2
3,51,2
3,179,3
3,112,3
3,197,1
3,27,1
3,184,3
3,57,3
3,21,1
3,89,2
3,73,1
3,218,2
3,120,2
3,157,2
3,224,2
3,116,1
3,59,1
3,207,1
3,188,2
3,125,1
3,208,3
3,210,2
3,205,3
3,166,1
3,106,2
3,183,3
3,131,2
3,53,1
3,214,2
3,70,2
3,142,2
3,20,3
3,30,3
3,65,2
3,79,1
3,105,3
3,128,3
3,141,3
3,171,2
3,206,2
3,222,2
3,6,1
3,15,3
3,25,2
3,47,2
3,134,1
3,150,3
3,227,2
4,16,2
4,31,3
4,41,1
4,62,1
4,78,3
4,92,2
4,101,2
4,113,1
4,129,1
4,130,3
4,146,2
4,156,3
4,176,2
4,189,1
4,190,1
4,209,2
4,219,1
4,225,2
4,100,1
4,220,3
4,167,2
4,185,2
4,173,3
4,93,3
4,54,1
4,52,3
4,170,2
4,40,3
4,202,3
4,174,3
4,121,2
4,195,3
4,221,3
4,61,1
4,133,3
4,88,3
4,203,3
4,58,2
4,13,1
4,193,1
4,117,1
4,187,1
4,127,3
4,118,3
4,204,2
4,22,3
4,35,2
4,74,3
4,144,3
4,95,2
4,86,2
4,14,1
4,17,1
4,154,1
4,143,1
4,169,3
4,158,1
4,153,1
4,26,2
4,49,3
4,132,1
4,68,2
4,198,2
4,126,1
4,82,3
4,180,1
4,147,3
4,2,2
4,1,3
4,161,2
4,140,3
4,217,3
4,42,3
4,155,3
4,87,1
4,165,2
4,115,1
4,5,1
4,164,2
4,194,3
4,119,3
4,109,2
4,213,2
4,32,2
4,200,1
4,3,1
4,124,1
4,192,1
4,11,1
4,168,1
4,175,1
4,181,2
4,38,2
4,75,1
4,145,1
4,34,3
4,24,3
4,77,2
4,81,1
4,18,1
4,111,2
4,43,2
4,96,2
4,107,1
4,71,1
4,151,1
4,55,2
4,223,3
4,149,2
4,33,1
4,66,3
4,8,2
4,4,2
4,63,1
4,98,1
4,228,2
4,216,2
4,56,3
4,99,1
4,9,3
4,37,1
4,91,1
4,139,1
4,211,1
4,178,3
4,160,2
4,196,2
4,148,1
4,7,2
4,39,3
4,60,3
4,215,1
4,67,3
4,212,2
4,152,3
4,48,2
4,64,2
4,12,3
4,122,1
4,135,2
4,108,1
4,83,1
4,123,3
4,103,1
4,186,3
4,90,2
4,19,3
4,226,1
4,177,3
4,104,1
4,201,3
4,44,2
4,46,1
4,137,3
4,84,1
4,10,1
4,76,2
4,50,3
4,162,3
4,102,3
4,80,1
4,136,3
4,163,3
4,97,1
4,85,1
4,159,1
4,94,1
4,110,3
4,28,1
4,172,3
4,182,3
4,36,1
4,191,1
4,45,3
4,69,1
4,114,2
4,72,3
4,199,3
4,138,1
4,29,3
4,23,1
4,51,3
4,179,2
4,112,2
4,197,3
4,27,3
4,184,2
4,57,2
4,21,1
4,89,1
4,73,2
4,218,3
4,120,1
4,157,3
4,224,3
4,116,2
4,59,3
4,207,1
4,188,2
4,125,1
4,208,2
4,210,3
4,205,2
4,166,2
4,106,2
4,183,2
4,131,1
4,53,3
4,214,1
4,70,2
4,142,3
4,20,2
4,30,1
4,65,1
4,79,3
4,105,2
4,128,1
4,141,3
4,171,2
4,206,3
4,222,3
4,6,2
4,15,1
4,25,1
4,47,3
4,134,1
4,150,3
4,227,2
5,16,1
5,31,3
5,41,2
5,62,3
5,78,3
5,92,3
5,101,1
5,113,1
5,129,2
5,130,3
5,146,1
5,156,2
5,176,2
5,189,3
5,190,1
5,209,2
5,219,1
5,225,1
5,100,3
5,220,2
5,167,3
5,185,3
5,173,1
5,93,1
5,54,2
5,52,2
5,170,3
5,40,1
5,202,3
5,174,3
5,121,3
5,195,2
5,221,3
5,61,1
5,133,2
5,88,3
5,203,2
5,58,2
5,13,2
5,193,3
5,117,3
5,187,1
5,127,3
5,118,1
5,204,3
5,22,3
5,35,1
5,74,1
5,144,2
5,95,2
5,86,3
5,14,2
5,17,1
5,154,2
5,143,1
5,169,1
5,158,3
5,153,1
5,26,3
5,49,2
5,132,1
5,68,1
5,198,1
5,126,3
5,82,1
5,180,2
5,147,3
5,2,1
5,1,2
5,161,1
5,140,3
5,217,2
5,42,3
5,155,3
5,87,3
5,165,1
5,115,2
5,5,1
5,164,1
5,194,3
5,119,1
5,109,3
5,213,1
5,32,1
5,200,1
5,3,2
5,124,1
5,192,3
5,11,1
5,168,1
5,175,1
5,181,2
5,38,2
5,75,3
5,145,3
5,34,1
5,24,2
5,77,2
5,81,3
5,18,3
5,111,2
5,43,3
5,96,1
5,107,2
5,71,3
5,151,2
5,55,3
5,223,3
5,149,1
5,33,3
5,66,2
5,8,1
5,4,2
5,63,1
5,98,1
5,228,1
5,216,3
5,56,2
5,99,3
5,9,2
5,37,1
5,91,3
5,139,3
5,211,3
5,178,1
5,160,2
5,196,2
5,148,2
5,7,3
5,39,3
5,60,1
5,215,1
5,67,2
5,212,3
5,152,1
5,48,1
5,64,1
5,12,2
5,122,3
5,135,1
5,108,1
5,83,2
5,123,3
5,103,1
5,186,3
5,90,1
5,19,2
5,226,3
5,177,3
5,104,3
5,201,2
5,44,3
5,46,1
5,137,1
5,84,3
5,10,3
5,76,2
5,50,2
5,162,3
5,102,1
5,80,1
5,136,2
5,163,3
5,97,1
5,85,3
5,159,3
5,94,2
5,110,3
5,28,2
5,172,3
5,182,1
5,36,1
5,191,3
5,45,2
5,69,3
5,114,1
5,72,2
5,199,2
5,138,1
5,29,2
5,23,1
5,51,2
5,179,2
5,112,2
5,197,1
5,27,3
5,184,3
5,57,2
5,21,2
5,89,2
5,73,2
5,218,3
5,120,3
5,157,2
5,224,3
5,116,3
5,59,1
5,207,3
5,188,1
5,125,3
5,208,2
5,210,1
5,205,3
5,166,2
5,106,1
5,183,1
5,131,2
5,53,3
5,214,3
5,70,2
5,142,2
5,20,1
5,30,2
5,65,2
5,79,2
5,105,3
5,128,1
5,141,2
5,171,1
5,206,3
5,222,3
5,6,1
5,15,3
5,25,3
5,47,1
5,134,3
5,150,2
5,227,1
6,16,3
6,31,3
6,41,1
6,62,2
6,78,3
6,92,2
6,101,2
6,113,3
6,129,2
6,130,1
6,146,3
6,156,3
6,176,2
6,189,2
6,190,1
6,209,2
6,219,1
6,225,3
6,100,3
6,220,2
6,167,1
6,185,1
6,173,3
6,93,3
6,54,2
6,52,2
6,170,1
6,40,2
6,202,2
6,174,3
6,121,2
6,195,1
6,221,2
6,61,2
6,133,2
6,88,2
6,203,1
6,58,1
6,13,1
6,193,3
6,117,2
6,187,2
6,127,1
6,118,3
6,204,3
6,22,2
6,35,2
6,74,3
6,144,3
6,95,2
6,86,2
6,14,2
6,17,1
6,154,2
6,143,3
6,169,1
6,158,1
6,153,2
6,26,3
6,49,2
6,132,1
6,68,3
6,198,3
6,126,2
6,82,2
6,180,2
6,147,2
6,2,3
6,1,2
6,161,2
6,140,2
6,217,2
6,42,1
6,155,3
6,87,3
6,165,3
6,115,1
6,5,2
6,164,3
6,194,1
6,119,3
6,109,2
6,213,3
6,32,1
6,200,2
6,3,3
6,124,3
6,192,3
6,11,1
6,168,3
6,175,3
6,181,3
6,38,2
6,75,3
6,145,3
6,34,3
6,24,2
6,77,3
6,81,1
6,18,2
6,111,3
6,43,1
6,96,1
6,107,1
6,71,1
6,151,2
6,55,1
6,223,1
6,149,3
6,33,1
6,66,1
6,8,2
6,4,3
6,63,3
6,98,1
6,228,3
6,216,2
6,56,2
6,99,2
6,9,1
6,37,3
6,91,1
6,139,2
6,211,1
6,178,1
6,160,2
6,196,3
6,148,1
6,7,3
6,39,1
6,60,2
6,215,3
6,67,1
6,212,1
6,152,3
6,48,1
6,64,2
6,12,3
6,122,2
6,135,2
6,108,3
6,83,2
6,123,3
6,103,1
6,186,2
6,90,2
6,19,3
6,226,3
6,177,2
6,104,3
6,201,2
6,44,3
6,46,2
6,137,2
6,84,1
6,10,2
6,76,3
6,50,1
6,162,3
6,102,2
6,80,3
6,136,1
6,163,2
6,97,1
6,85,2
6,159,1
6,94,1
6,110,2
6,28,3
6,172,3
6,182,1
6,36,3
6,191,1
6,45,1
6,69,3
6,114,3
6,72,3
6,199,1
6,138,2
6,29,3
6,23,3
6,51,2
6,179,2
6,112,3
6,197,3
6,27,1
6,184,2
6,57,3
6,21,3
6,89,3
6,73,3
6,218,2
6,120,2
6,157,3
6,224,3
6,116,3
6,59,3
6,207,2
6,188,2
6,125,3
6,208,2
6,210,3
6,205,3
6,166,2
6,106,2
6,183,2
6,131,1
6,53,1
6,214,3
6,70,3
6,142,3
6,20,2
6,30,2
6,65,3
6,79,2
6,105,2
6,128,1
6,141,3
6,171,1
6,206,1
6,222,2
6,6,1
6,15,3
6,25,2
6,47,1
6,134,3
6,150,3
6,227,3
7,16,1
7,31,3
7,41,3
7,62,2
7,78,1
7,92,3
7,101,1
7,113,2
7,129,3
7,130,1
7,146,2
7,156,1
7,176,1
7,189,3
7,190,3
7,209,2
7,219,2
7,225,3
7,100,2
7,220,3
7,167,1
7,185,1
7,173,3
7,93,3
7,54,3
7,52,2
7,170,3
7,40,3
7,202,1
7,174,1
7,121,2
7,195,1
7,221,1
7,61,3
7,133,1
7,88,3
7,203,3
7,58,1
7,13,1
7,193,3
7,117,3
7,187,2
7,127,1
7,118,1
7,204,3
7,22,3
7,35,1
7,74,3
7,144,3
7,95,3
7,86,3
7,14,2
7,17,2
7,154,2
7,143,1
7,169,2
7,158,3
7,153,3
7,26,1
7,49,3
7,132,1
7,68,1
7,198,1
7,126,3
7,82,3
7,180,3
7,147,3
7,2,2
7,1,1
7,161,2
7,140,3
7,217,3
7,42,3
7,155,2
7,87,3
7,165,2
7,115,1
7,5,1
7,164,1
7,194,2
7,119,1
7,109,1
7,213,2
7,32,2
7,200,1
7,3,1
7,124,3
7,192,2
7,11,2
7,168,2
7,175,1
7,181,1
7,38,2
7,75,3
7,145,3
7,34,3
7,24,1
7,77,2
7,81,1
7,18,2
7,111,2
7,43,3
7,96,3
7,107,2
7,71,2
7,151,2
7,55,3
7,223,3
7,149,2
7,33,2
7,66,2
7,8,2
7,4,1
7,63,1
7,98,3
7,228,3
7,216,1
7,56,2
7,99,2
7,9,1
7,37,3
7,91,1
7,139,3
7,211,1
7,178,3
7,160,1
7,196,1
7,148,2
7,7,2
7,39,3
7,60,1
7,215,1
7,67,3
7,212,3
7,152,1
7,48,3
7,64,1
7,12,1
7,122,3
7,135,1
7,108,3
7,83,3
7,123,1
7,103,1
7,186,3
7,90,1
7,19,1
7,226,1
7,177,1
7,104,1
7,201,2
7,44,1
7,46,2
7,137,2
7,84,1
7,10,2
7,76,1
7,50,3
7,162,1
7,102,1
7,80,3
7,136,1
7,163,3
7,97,2
7,85,1
7,159,1
7,94,3
7,110,1
7,28,1
7,172,2
7,182,2
7,36,3
7,191,3
7,45,3
7,69,1
7,114,3
7,72,1
7,199,1
7,138,3
7,29,2
7,23,2
7,51,2
7,179,3
7,112,1
7,197,2
7,27,1
7,184,3
7,57,3
7,21,2
7,89,3
7,73,2
7,218,1
7,120,3
7,157,3
7,224,2
7,116,2
7,59,3
7,207,1
7,188,3
7,125,1
7,208,2
7,210,2
7,205,3
7,166,3
7,106,2
7,183,3
7,131,3
7,53,1
7,214,2
7,70,1
7,142,2
7,20,1
7,30,2
7,65,2
7,79,1
7,105,1
7,128,1
7,141,3
7,171,3
7,206,1
7,222,3
7,6,1
7,15,3
7,25,2
7,47,3
7,134,2
7,150,2
7,227,3
8,16,3
8,31,2
8,41,2
8,62,2
8,78,3
8,92,1
8,101,3
8,113,2
8,129,3
8,130,1
8,146,3
8,156,1
8,176,1
8,189,2
8,190,3
8,209,3
8,219,1
8,225,3
8,100,3
8,220,1
8,167,2
8,185,1
8,173,2
8,93,1
8,54,2
8,52,1
8,170,2
8,40,1
8,202,1
8,174,3
8,121,1
8,195,1
8,221,3
8,61,2
8,133,1
8,88,3
8,203,1
8,58,1
8,13,2
8,193,2
8,117,3
8,187,2
8,127,2
8,118,3
8,204,2
8,22,1
8,35,1
8,74,1
8,144,3
8,95,3
8,86,1
8,14,3
8,17,1
8,154,1
8,143,1
8,169,1
8,158,2
8,153,2
8,26,2
8,49,3
8,132,1
8,68,1
8,198,2
8,126,1
8,82,1
8,180,1
8,147,3
8,2,3
8,1,2
8,161,3
8,140,3
8,217,2
8,42,2
8,155,2
8,87,1
8,165,3
8,115,3
8,5,1
8,164,3
8,194,2
8,119,3
8,109,3
8,213,2
8,32,1
8,200,2
8,3,1
8,124,3
8,192,2
8,11,1
8,168,3
8,175,2
8,181,1
8,38,3
8,75,2
8,145,2
8,34,1
8,24,3
8,77,2
8,81,2
8,18,1
8,111,2
8,43,3
8,96,2
8,107,1
8,71,2
8,151,2
8,55,3
8,223,2
8,149,1
8,33,2
8,66,2
8,8,1
8,4,2
8,63,3
8,98,2
8,228,1
8,216,2
8,56,1
8,99,2
8,9,2
8,37,3
8,91,2
8,139,2
8,211,2
8,178,3
8,160,1
8,196,2
8,148,2
8,7,3
8,39,2
8,60,3
8,215,2
8,67,3
8,212,2
8,152,1
8,48,2
8,64,3
8,12,3
8,122,2
8,135,3
8,108,1
8,83,2
8,123,3
8,103,3
8,186,3
8,90,1
8,19,2
8,226,2
8,177,3
8,104,1
8,201,1
8,44,1
8,46,3
8,137,3
8,84,2
8,10,1
8,76,3
8,50,2
8,162,3
8,102,1
8,80,1
8,136,2
8,163,3
8,97,3
8,85,1
8,159,2
8,94,2
8,110,3
8,28,1
8,172,1
8,182,3
8,36,3
8,191,1
8,45,3
8,69,3
8,114,2
8,72,3
8,199,2
8,138,3
8,29,3
8,23,3
8,51,1
8,179,2
8,112,3
8,197,3
8,27,2
8,184,1
8,57,2
8,21,3
8,89,2
8,73,1
8,218,2
8,120,2
8,157,3
8,224,2
8,116,2
8,59,1
8,207,2
8,188,2
8,125,2
8,208,2
8,210,2
8,205,3
8,166,2
8,106,3
8,183,3
8,131,2
8,53,3
8,214,3
8,70,3
8,142,1
8,20,1
8,30,1
8,65,3
8,79,3
8,105,2
8,128,1
8,141,3
8,171,2
8,206,1
8,222,1
8,6,1
8,15,2
8,25,2
8,47,1
8,134,2
8,150,1
8,227,1
9,16,3
9,31,3
9,41,1
9,62,2
9,78,1
9,92,3
9,101,3
9,113,2
9,129,1
9,130,3
9,146,1
9,156,2
9,176,2
9,189,1
9,190,1
9,209,2
9,219,3
9,225,3
9,100,2
9,220,1
9,167,1
9,185,2
9,173,2
9,93,1
9,54,1
9,52,3
9,170,1
9,40,2
9,202,1
9,174,3
9,121,2
9,195,1
9,221,3
9,61,1
9,133,2
9,88,1
9,203,2
9,58,1
9,13,2
9,193,2
9,117,2
9,187,1
9,127,1
9,118,2
9,204,1
9,22,1
9,35,3
9,74,3
9,144,1
9,95,1
9,86,2
9,14,2
9,17,1
9,154,3
9,143,2
9,169,3
9,158,2
9,153,2
9,26,1
9,49,3
9,132,2
9,68,1
9,198,1
9,126,3
9,82,2
9,180,1
9,147,1
9,2,2
9,1,3
9,161,2
9,140,2
9,217,3
9,42,1
9,155,1
9,87,3
9,165,1
9,115,2
9,5,1
9,164,1
9,194,2
9,119,1
9,109,1
9,213,2
9,32,3
9,200,2
9,3,3
9,124,1
9,192,3
9,11,1
9,168,2
9,175,1
9,181,1
9,38,3
9,75,3
9,145,3
9,34,1
9,24,2
9,77,3
9,81,1
9,18,3
9,111,2
9,43,1
9,96,3
9,107,2
9,71,1
9,151,3
9,55,1
9,223,1
9,149,2
9,33,2
9,66,2
9,8,2
9,4,3
9,63,3
9,98,1
9,228,1
9,216,2
9,56,2
9,99,2
9,9,1
9,37,1
9,91,2
9,139,1
9,211,2
9,178,3
9,160,2
9,196,1
9,148,1
9,7,1
9,39,2
9,60,1
9,215,1
9,67,3
9,212,1
9,152,2
9,48,3
9,64,2
9,12,3
9,122,2
9,135,2
9,108,1
9,83,3
9,123,1
9,103,1
9,186,3
9,90,3
9,19,2
9,226,1
9,177,2
9,104,1
9,201,1
9,44,2
9,46,1
9,137,2
9,84,3
9,10,3
9,76,1
9,50,2
9,162,3
9,102,1
9,80,3
9,136,3
9,163,2
9,97,2
9,85,1
9,159,1
9,94,2
9,110,3
9,28,3
9,172,3
9,182,1
9,36,3
9,191,1
9,45,2
9,69,2
9,114,2
9,72,3
9,199,3
9,138,1
9,29,3
9,23,2
9,51,3
9,179,2
9,112,1
9,197,1
9,27,1
9,184,3
9,57,2
9,21,3
9,89,1
9,73,3
9,218,1
9,120,3
9,157,1
9,224,1
9,116,2
9,59,2
9,207,1
9,188,2
9,125,1
9,208,2
9,210,3
9,205,2
9,166,1
9,106,2
9,183,1
9,131,2
9,53,3
9,214,3
9,70,1
9,142,2
9,20,2
9,30,2
9,65,2
9,79,1
9,105,2
9,128,2
9,141,2
9,171,2
9,206,3
9,222,3
9,6,2
9,15,2
9,25,2
9,47,3
9,134,1
9,150,1
9,227,3
10,16,2
10,31,3
10,41,2
10,62,3
10,78,3
10,92,3
10,101,2
10,113,2
10,129,1
10,130,3
10,146,2
10,156,2
10,176,1
10,189,2
10,190,3
10,209,3
10,219,3
10,225,2
10,100,1
10,220,1
10,167,1
10,185,3
10,173,1
10,93,2
10,54,3
10,52,1
10,170,1
10,40,3
10,202,1
10,174,2
10,121,1
10,195,2
10,221,1
10,61,3
10,133,3
10,88,1
10,203,2
10,58,1
10,13,2
10,193,2
10,117,1
10,187,3
10,127,1
10,118,2
10,204,3
10,22,3
10,35,1
10,74,2
10,144,3
10,95,2
10,86,1
10,14,2
10,17,1
10,154,3
10,143,3
10,169,1
10,158,3
10,153,2
10,26,3
10,49,3
10,132,2
10,68,3
10,198,3
10,126,1
10,82,2
10,180,1
10,147,3
10,2,3
10,1,1
10,161,2
10,140,1
10,217,3
10,42,2
10,155,1
10,87,1
10,165,3
10,115,3
10,5,1
10,164,1
10,194,3
10,119,1
10,109,2
10,213,2
10,32,1
10,200,2
10,3,2
10,124,2
10,192,3
10,11,1
10,168,2
10,175,1
10,181,3
10,38,3
10,75,1
10,145,1
10,34,2
10,24,3
10,77,2
10,81,2
10,18,2
10,111,3
10,43,1
10,96,1
10,107,3
10,71,3
10,151,3
10,55,2
10,223,3
10,149,1
10,33,2
10,66,2
10,8,1
10,4,2
10,63,2
10,98,3
10,228,1
10,216,3
10,56,3
10,99,2
10,9,1
10,37,2
10,91,1
10,139,2
10,211,1
10,178,1
10,160,1
10,196,3
10,148,2
10,7,3
10,39,1
10,60,1
10,215,3
10,67,1
10,212,3
10,152,3
10,48,3
10,64,1
10,12,3
10,122,1
10,135,2
10,108,1
10,83,1
10,123,2
10,103,2
10,186,2
10,90,2
10,19,1
10,226,1
10,177,2
10,104,3
10,201,1
10,44,2
10,46,2
10,137,1
10,84,2
10,10,1
10,76,2
10,50,3
10,162,1
10,102,2
10,80,2
10,136,2
10,163,3
10,97,2
10,85,2
10,159,1
10,94,2
10,110,2
10,28,3
10,172,3
10,182,1
10,36,1
10,191,3
10,45,2
10,69,3
10,114,1
10,72,3
10,199,3
10,138,2
10,29,2
10,23,3
10,51,2
10,179,1
10,112,2
10,197,3
10,27,1
10,184,1
10,57,2
10,21,1
10,89,3
10,73,3
10,218,2
10,120,2
10,157,1
10,224,1
10,116,1
10,59,2
10,207,2
10,188,1
10,125,1
10,208,1
10,210,1
10,205,1
10,166,3
10,106,1
10,183,3
10,131,2
10,53,3
10,214,2
10,70,1
10,142,2
10,20,3
10,30,1
10,65,3
10,79,1
10,105,2
10,128,3
10,141,3
10,171,1
10,206,1
10,222,2
10,6,2
10,15,1
10,25,2
10,47,3
10,134,3
10,150,3
10,227,2
11,16,2
11,31,3
11,41,3
11,62,1
11,78,2
11,92,1
11,101,2
11,113,2
11,129,2
11,130,2
11,146,3
11,156,2
11,176,1
11,189,3
11,190,3
11,209,3
11,219,1
11,225,2
11,100,1
11,220,1
11,167,2
11,185,1
11,173,2
11,93,2
11,54,2
11,52,1
11,170,2
11,40,2
11,202,1
11,174,3
11,121,2
11,195,1
11,221,3
11,61,1
11,133,2
11,88,1
11,203,1
11,58,2
11,13,1
11,193,3
11,117,3
11,187,2
11,127,1
11,118,3
11,204,2
11,22,1
11,35,1
11,74,3
11,144,2
11,95,2
11,86,2
11,14,3
11,17,1
