114,6,2,1,1988-08-01 00:00:00,1988-08-01 00:00:00
115,6,2,2,1988-08-01 00:00:00,1988-08-01 00:00:00
116,6,2,1,1988-08-02 00:00:00,1988-08-02 00:00:00
117,6,2,2,1988-08-02 00:00:00,1988-08-02 00:00:00
118,6,2,1,1988-08-03 00:00:00,1988-08-03 00:00:00
119,6,2,1,1988-08-08 00:00:00,1988-08-08 00:00:00
120,6,2,2,1988-08-08 00:00:00,1988-08-08 00:00:00
121,6,2,1,1988-08-09 00:00:00,1988-08-09 00:00:00
122,6,2,2,1988-08-09 00:00:00,1988-08-09 00:00:00
123,6,2,1,1988-08-10 00:00:00,1988-08-10 00:00:00
124,6,2,1,1988-08-15 00:00:00,1988-08-15 00:00:00
125,6,2,2,1988-08-15 00:00:00,1988-08-15 00:00:00
126,6,2,1,1988-08-16 00:00:00,1988-08-16 00:00:00
127,6,2,2,1988-08-16 00:00:00,1988-08-16 00:00:00
128,6,2,1,1988-08-17 00:00:00,1988-08-17 00:00:00
129,6,2,1,1988-08-22 00:00:00,1988-08-22 00:00:00
130,6,2,2,1988-08-22 00:00:00,1988-08-22 00:00:00
131,6,2,1,1988-08-23 00:00:00,1988-08-23 00:00:00
132,6,2,2,1988-08-23 00:00:00,1988-08-23 00:00:00
133,6,2,1,1988-08-24 00:00:00,1988-08-24 00:00:00
134,6,2,1,1988-08-28 00:00:00,1988-08-28 00:00:00
135,6,3,1,1988-10-03 00:00:00,1988-10-03 00:00:00
136,6,3,1,1988-10-04 00:00:00,1988-10-04 00:00:00
137,6,3,2,1988-10-04 00:00:00,1988-10-04 00:00:00
138,6,3,1,1988-10-05 00:00:00,1988-10-05 00:00:00
139,6,3,2,1988-10-05 00:00:00,1988-10-05 00:00:00
140,6,3,1,1988-10-10 00:00:00,1988-10-10 00:00:00
141,6,3,2,1988-10-10 00:00:00,1988-10-10 00:00:00
142,6,3,1,1988-10-11 00:00:00,1988-10-11 00:00:00
143,6,3,2,1988-10-11 00:00:00,1988-10-11 00:00:00
144,6,3,1,1988-10-12 00:00:00,1988-10-12 00:00:00
145,6,3,1,1988-10-17 00:00:00,1988-10-17 00:00:00
146,6,3,2,1988-10-17 00:00:00,1988-10-17 00:00:00
147,6,3,1,1988-10-18 00:00:00,1988-10-18 00:00:00
148,6,3,2,1988-10-18 00:00:00,1988-10-18 00:00:00
149,6,3,1,1988-10-19 00:00:00,1988-10-19 00:00:00
150,6,3,1,1988-10-24 00:00:00,1988-10-24 00:00:00
151,6,3,2,1988-10-24 00:00:00,1988-10-24 00:00:00
152,6,3,1,1988-10-25 00:00:00,1988-10-25 00:00:00
153,6,3,2,1988-10-25 00:00:00,1988-10-25 00:00:00
154,6,3,1,1988-10-26 00:00:00,1988-10-26 00:00:00
155,6,3,1,1988-10-31 00:00:00,1988-10-31 00:00:00
156,6,3,2,1988-10-31 00:00:00,1988-10-31 00:00:00
157,6,3,1,1988-11-01 00:00:00,1988-11-01 00:00:00
158,6,3,2,1988-11-01 00:00:00,1988-11-01 00:00:00
159,6,3,1,1988-11-02 00:00:00,1988-11-02 00:00:00
160,6,3,1,1988-11-07 00:00:00,1988-11-07 00:00:00
161,6,3,2,1988-11-07 00:00:00,1988-11-07 00:00:00
162,6,3,1,1988-11-08 00:00:00,1988-11-08 00:00:00
163,6,3,2,1988-11-08 00:00:00,1988-11-08 00:00:00
164,6,3,1,1988-11-09 00:00:00,1988-11-09 00:00:00
165,6,3,1,1988-11-14 00:00:00,1988-11-14 00:00:00
166,6,3,2,1988-11-14 00:00:00,1988-11-14 00:00:00
167,6,3,1,1988-11-15 00:00:00,1988-11-15 00:00:00
168,6,3,2,1988-11-15 00:00:00,1988-11-15 00:00:00
169,6,3,1,1988-11-16 00:00:00,1988-11-16 00:00:00
170,6,3,1,1988-11-21 00:00:00,1988-11-21 00:00:00
171,6,3,2,1988-11-21 00:00:00,1988-11-21 00:00:00
172,6,3,1,1988-11-22 00:00:00,1988-11-22 00:00:00
173,6,3,2,1988-11-22 00:00:00,1988-11-22 00:00:00
174,6,3,1,1988-11-23 00:00:00,1988-11-23 00:00:00
175,6,3,1,1988-11-25 00:00:00,1988-11-25 00:00:00
176,6,4,1,1989-01-18 00:00:00,1989-01-18 00:00:00
177,6,4,1,1989-01-19 00:00:00,1989-01-19 00:00:00
178,6,4,1,1989-01-23 00:00:00,1989-01-23 00:00:00
179,6,4,2,1989-01-23 00:00:00,1989-01-23 00:00:00
180,6,4,1,1989-01-24 00:00:00,1989-01-24 00:00:00
181,6,4,2,1989-01-24 00:00:00,1989-01-24 00:00:00
182,6,4,1,1989-01-25 00:00:00,1989-01-25 00:00:00
183,6,4,1,1989-01-30 00:00:00,1989-01-30 00:00:00
184,6,4,2,1989-01-30 00:00:00,1989-01-30 00:00:00
185,6,4,1,1989-01-31 00:00:00,1989-01-31 00:00:00
186,6,4,2,1989-01-31 00:00:00,1989-01-31 00:00:00
187,6,4,1,1989-02-01 00:00:00,1989-02-01 00:00:00
188,6,4,1,1989-02-06 00:00:00,1989-02-06 00:00:00
189,6,4,2,1989-02-06 00:00:00,1989-02-06 00:00:00
190,6,4,1,1989-02-07 00:00:00,1989-02-07 00:00:00
191,6,4,2,1989-02-07 00:00:00,1989-02-07 00:00:00
192,6,4,1,1989-02-08 00:00:00,1989-02-08 00:00:00
193,6,4,1,1989-02-13 00:00:00,1989-02-13 00:00:00
194,6,4,2,1989-02-13 00:00:00,1989-02-13 00:00:00
195,6,4,1,1989-02-14 00:00:00,1989-02-14 00:00:00
196,6,4,2,1989-02-14 00:00:00,1989-02-14 00:00:00
197,6,4,1,1989-02-15 00:00:00,1989-02-15 00:00:00
198,6,4,1,1989-02-20 00:00:00,1989-02-20 00:00:00
199,6,4,2,1989-02-20 00:00:00,1989-02-20 00:00:00
200,6,4,1,1989-02-21 00:00:00,1989-02-21 00:00:00
201,6,4,2,1989-02-21 00:00:00,1989-02-21 00:00:00
202,6,4,1,1989-02-22 00:00:00,1989-02-22 00:00:00
203,6,4,1,1989-02-27 00:00:00,1989-02-27 00:00:00
204,6,4,2,1989-02-27 00:00:00,1989-02-27 00:00:00
205,6,4,1,1989-02-28 00:00:00,1989-02-28 00:00:00
206,6,4,2,1989-02-28 00:00:00,1989-02-28 00:00:00
207,6,4,1,1989-03-01 00:00:00,1989-03-01 00:00:00
208,6,4,1,1989-03-06 00:00:00,1989-03-06 00:00:00
209,6,4,2,1989-03-06 00:00:00,1989-03-06 00:00:00
210,6,4,1,1989-03-07 00:00:00,1989-03-07 00:00:00
211,6,4,2,1989-03-07 00:00:00,1989-03-07 00:00:00
212,6,4,1,1989-03-08 00:00:00,1989-03-08 00:00:00
213,6,4,1,1989-03-13 00:00:00,1989-03-13 00:00:00
214,6,4,2,1989-03-13 00:00:00,1989-03-13 00:00:00
215,6,4,1,1989-03-14 00:00:00,1989-03-14 00:00:00
216,6,4,2,1989-03-14 00:00:00,1989-03-14 00:00:00
217,6,4,1,1989-03-15 00:00:00,1989-03-15 00:00:00
218,6,4,1,1989-03-20 00:00:00,1989-03-20 00:00:00
219,6,4,2,1989-03-20 00:00:00,1989-03-20 00:00:00
220,6,4,1,1989-03-21 00:00:00,1989-03-21 00:00:00
221,6,4,2,1989-03-21 00:00:00,1989-03-21 00:00:00
222,6,4,1,1989-03-22 00:00:00,1989-03-22 00:00:00
223,6,4,1,1989-03-27 00:00:00,1989-03-27 00:00:00
224,6,4,2,1989-03-27 00:00:00,1989-03-27 00:00:00
225,6,4,1,1989-03-28 00:00:00,1989-03-28 00:00:00
226,6,4,2,1989-03-28 00:00:00,1989-03-28 00:00:00
227,6,4,1,1989-03-29 00:00:00,1989-03-29 00:00:00
228,6,4,1,1989-04-03 00:00:00,1989-04-03 00:00:00
229,6,4,2,1989-04-03 00:00:00,1989-04-03 00:00:00
230,6,4,1,1989-04-04 00:00:00,1989-04-04 00:00:00
231,6,4,2,1989-04-04 00:00:00,1989-04-04 00:00:00
232,6,4,1,1989-04-05 00:00:00,1989-04-05 00:00:00
233,6,4,1,1989-04-10 00:00:00,1989-04-10 00:00:00
234,6,4,2,1989-04-10 00:00:00,1989-04-10 00:00:00
235,6,4,1,1989-04-11 00:00:00,1989-04-11 00:00:00
236,6,4,2,1989-04-11 00:00:00,1989-04-11 00:00:00
237,6,4,1,1989-04-12 00:00:00,1989-04-12 00:00:00
238,6,4,1,1989-04-17 00:00:00,1989-04-17 00:00:00
239,6,4,2,1989-04-17 00:00:00,1989-04-17 00:00:00
240,6,4,1,1989-04-18 00:00:00,1989-04-18 00:00:00
241,6,4,2,1989-04-18 00:00:00,1989-04-18 00:00:00
242,6,4,1,1989-04-19 00:00:00,1989-04-19 00:00:00
243,6,4,1,1989-04-24 00:00:00,1989-04-24 00:00:00
244,6,4,2,1989-04-24 00:00:00,1989-04-24 00:00:00
245,6,4,1,1989-04-25 00:00:00,1989-04-25 00:00:00
246,6,4,2,1989-04-25 00:00:00,1989-04-25 00:00:00
247,6,4,1,1989-04-27 00:00:00,1989-04-27 00:00:00
248,6,5,1,1989-06-03 00:00:00,1989-06-03 00:00:00
249,6,5,1,1989-06-05 00:00:00,1989-06-05 00:00:00
250,6,5,2,1989-06-05 00:00:00,1989-06-05 00:00:00
251,6,5,1,1989-06-06 00:00:00,1989-06-06 00:00:00
252,6,5,2,1989-06-06 00:00:00,1989-06-06 00:00:00
253,6,5,1,1989-06-07 00:00:00,1989-06-07 00:00:00
254,6,5,1,1989-06-12 00:00:00,1989-06-12 00:00:00
255,6,5,2,1989-06-12 00:00:00,1989-06-12 00:00:00
256,6,5,1,1989-06-13 00:00:00,1989-06-13 00:00:00
257,6,5,2,1989-06-13 00:00:00,1989-06-13 00:00:00
258,6,5,1,1989-06-14 00:00:00,1989-06-14 00:00:00
259,6,5,1,1989-06-19 00:00:00,1989-06-19 00:00:00
260,6,5,2,1989-06-19 00:00:00,1989-06-19 00:00:00
261,6,5,1,1989-06-20 00:00:00,1989-06-20 00:00:00
262,6,5,2,1989-06-20 00:00:00,1989-06-20 00:00:00
263,6,5,1,1989-06-21 00:00:00,1989-06-21 00:00:00
264,6,5,1,1989-06-26 00:00:00,1989-06-26 00:00:00
265,6,5,2,1989-06-26 00:00:00,1989-06-26 00:00:00
266,6,5,1,1989-06-27 00:00:00,1989-06-27 00:00:00
267,6,5,2,1989-06-27 00:00:00,1989-06-27 00:00:00
268,6,5,1,1989-06-28 00:00:00,1989-06-28 00:00:00
269,6,5,1,1989-07-03 00:00:00,1989-07-03 00:00:00
270,6,5,2,1989-07-03 00:00:00,1989-07-03 00:00:00
271,6,5,1,1989-07-04 00:00:00,1989-07-04 00:00:00
272,6,5,2,1989-07-04 00:00:00,1989-07-04 00:00:00
273,6,5,1,1989-07-05 00:00:00,1989-07-05 00:00:00
274,6,5,1,1989-07-10 00:00:00,1989-07-10 00:00:00
275,6,5,2,1989-07-10 00:00:00,1989-07-10 00:00:00
276,6,5,1,1989-07-11 00:00:00,1989-07-11 00:00:00
277,6,5,2,1989-07-11 00:00:00,1989-07-11 00:00:00
278,6,5,1,1989-07-12 00:00:00,1989-07-12 00:00:00
279,6,5,1,1989-07-17 00:00:00,1989-07-17 00:00:00
280,6,5,2,1989-07-17 00:00:00,1989-07-17 00:00:00
281,6,5,1,1989-07-18 00:00:00,1989-07-18 00:00:00
282,6,5,2,1989-07-18 00:00:00,1989-07-18 00:00:00
283,6,5,1,1989-07-19 00:00:00,1989-07-19 00:00:00
284,6,5,1,1989-07-24 00:00:00,1989-07-24 00:00:00
285,6,5,2,1989-07-24 00:00:00,1989-07-24 00:00:00
286,6,5,1,1989-07-25 00:00:00,1989-07-25 00:00:00
287,6,5,2,1989-07-25 00:00:00,1989-07-25 00:00:00
288,6,5,1,1989-07-26 00:00:00,1989-07-26 00:00:00
289,6,5,1,1989-07-31 00:00:00,1989-07-31 00:00:00
290,6,5,2,1989-07-31 00:00:00,1989-07-31 00:00:00
291,6,5,1,1989-08-01 00:00:00,1989-08-01 00:00:00
292,6,5,2,1989-08-01 00:00:00,1989-08-01 00:00:00
293,6,5,1,1989-08-02 00:00:00,1989-08-02 00:00:00
294,6,5,1,1989-08-07 00:00:00,1989-08-07 00:00:00
295,6,5,2,1989-08-07 00:00:00,1989-08-07 00:00:00
296,6,5,1,1989-08-08 00:00:00,1989-08-08 00:00:00
297,6,5,2,1989-08-08 00:00:00,1989-08-08 00:00:00
298,6,5,1,1989-08-09 00:00:00,1989-08-09 00:00:00
299,6,5,1,1989-08-14 00:00:00,1989-08-14 00:00:00
300,6,5,2,1989-08-14 00:00:00,1989-08-14 00:00:00
301,6,5,1,1989-08-15 00:00:00,1989-08-15 00:00:00
302,6,5,2,1989-08-15 00:00:00,1989-08-15 00:00:00
303,6,5,1,1989-08-16 00:00:00,1989-08-16 00:00:00
304,6,5,1,1989-08-21 00:00:00,1989-08-21 00:00:00
305,6,5,2,1989-08-21 00:00:00,1989-08-21 00:00:00
306,6,5,1,1989-08-22 00:00:00,1989-08-22 00:00:00
307,6,5,2,1989-08-22 00:00:00,1989-08-22 00:00:00
308,6,5,1,1989-08-23 00:00:00,1989-08-23 00:00:00
309,6,5,1,1989-08-28 00:00:00,1989-08-28 00:00:00
310,6,5,2,1989-08-28 00:00:00,1989-08-28 00:00:00
311,6,5,1,1989-08-29 00:00:00,1989-08-29 00:00:00
312,6,5,2,1989-08-29 00:00:00,1989-08-29 00:00:00
313,6,6,1,1989-10-04 00:00:00,1989-10-04 00:00:00
314,6,6,2,1989-10-04 00:00:00,1989-10-04 00:00:00
315,6,6,1,1989-10-09 00:00:00,1989-10-09 00:00:00
316,6,6,2,1989-10-09 00:00:00,1989-10-09 00:00:00
317,6,6,1,1989-10-10 00:00:00,1989-10-10 00:00:00
318,6,6,2,1989-10-10 00:00:00,1989-10-10 00:00:00
319,6,6,1,1989-10-11 00:00:00,1989-10-11 00:00:00
320,6,6,1,1989-10-16 00:00:00,1989-10-16 00:00:00
321,6,6,2,1989-10-16 00:00:00,1989-10-16 00:00:00
322,6,6,1,1989-10-17 00:00:00,1989-10-17 00:00:00
323,6,6,2,1989-10-17 00:00:00,1989-10-17 00:00:00
324,6,6,1,1989-10-18 00:00:00,1989-10-18 00:00:00
325,6,6,1,1989-10-23 00:00:00,1989-10-23 00:00:00
326,6,6,2,1989-10-23 00:00:00,1989-10-23 00:00:00
327,6,6,1,1989-10-24 00:00:00,1989-10-24 00:00:00
328,6,6,2,1989-10-24 00:00:00,1989-10-24 00:00:00
329,6,6,1,1989-10-25 00:00:00,1989-10-25 00:00:00
330,6,6,1,1989-10-30 00:00:00,1989-10-30 00:00:00
331,6,6,2,1989-10-30 00:00:00,1989-10-30 00:00:00
332,6,6,1,1989-10-31 00:00:00,1989-10-31 00:00:00
333,6,6,2,1989-10-31 00:00:00,1989-10-31 00:00:00
334,6,6,1,1989-11-01 00:00:00,1989-11-01 00:00:00
335,6,6,1,1989-11-06 00:00:00,1989-11-06 00:00:00
336,6,6,2,1989-11-06 00:00:00,1989-11-06 00:00:00
337,6,6,1,1989-11-07 00:00:00,1989-11-07 00:00:00
338,6,6,2,1989-11-07 00:00:00,1989-11-07 00:00:00
339,6,6,1,1989-11-08 00:00:00,1989-11-08 00:00:00
340,6,6,1,1989-11-13 00:00:00,1989-11-13 00:00:00
341,6,6,2,1989-11-13 00:00:00,1989-11-13 00:00:00
342,6,6,1,1989-11-14 00:00:00,1989-11-14 00:00:00
343,6,6,2,1989-11-14 00:00:00,1989-11-14 00:00:00
344,6,6,1,1989-11-15 00:00:00,1989-11-15 00:00:00
345,6,6,1,1989-11-20 00:00:00,1989-11-20 00:00:00
346,6,6,2,1989-11-20 00:00:00,1989-11-20 00:00:00
347,6,6,1,1989-11-21 00:00:00,1989-11-21 00:00:00
348,6,6,2,1989-11-21 00:00:00,1989-11-21 00:00:00
349,6,6,1,1989-11-22 00:00:00,1989-11-22 00:00:00
350,6,6,1,1989-11-27 00:00:00,1989-11-27 00:00:00
351,6,6,2,1989-11-27 00:00:00,1989-11-27 00:00:00
352,6,7,1,1990-01-07 00:00:00,1990-01-07 00:00:00
353,6,7,1,1990-01-08 00:00:00,1990-01-08 00:00:00
354,6,7,2,1990-01-08 00:00:00,1990-01-08 00:00:00
355,6,7,1,1990-01-09 00:00:00,1990-01-09 00:00:00
356,6,7,2,1990-01-09 00:00:00,1990-01-09 00:00:00
357,6,7,1,1990-01-10 00:00:00,1990-01-10 00:00:00
358,6,7,1,1990-01-15 00:00:00,1990-01-15 00:00:00
359,6,7,2,1990-01-15 00:00:00,1990-01-15 00:00:00
360,6,7,1,1990-01-16 00:00:00,1990-01-16 00:00:00
361,6,7,2,1990-01-16 00:00:00,1990-01-16 00:00:00
362,6,7,1,1990-01-17 00:00:00,1990-01-17 00:00:00
363,6,7,1,1990-01-22 00:00:00,1990-01-22 00:00:00
364,6,7,2,1990-01-22 00:00:00,1990-01-22 00:00:00
365,6,7,1,1990-01-23 00:00:00,1990-01-23 00:00:00
366,6,7,2,1990-01-23 00:00:00,1990-01-23 00:00:00
367,6,7,1,1990-01-24 00:00:00,1990-01-24 00:00:00
368,6,7,1,1990-01-29 00:00:00,1990-01-29 00:00:00
369,6,7,2,1990-01-29 00:00:00,1990-01-29 00:00:00
370,6,7,1,1990-01-30 00:00:00,1990-01-30 00:00:00
371,6,7,2,1990-01-30 00:00:00,1990-01-30 00:00:00
372,6,7,1,1990-01-31 00:00:00,1990-01-31 00:00:00
373,6,7,1,1990-02-05 00:00:00,1990-02-05 00:00:00
374,6,7,2,1990-02-05 00:00:00,1990-02-05 00:00:00
375,6,7,1,1990-02-06 00:00:00,1990-02-06 00:00:00
376,6,7,2,1990-02-06 00:00:00,1990-02-06 00:00:00
377,6,7,1,1990-02-07 00:00:00,1990-02-07 00:00:00
378,6,7,1,1990-02-12 00:00:00,1990-02-12 00:00:00
379,6,7,2,1990-02-12 00:00:00,1990-02-12 00:00:00
380,6,7,1,1990-02-13 00:00:00,1990-02-13 00:00:00
381,6,7,2,1990-02-13 00:00:00,1990-02-13 00:00:00
382,6,7,1,1990-02-14 00:00:00,1990-02-14 00:00:00
383,6,7,1,1990-02-19 00:00:00,1990-02-19 00:00:00
384,6,7,2,1990-02-19 00:00:00,1990-02-19 00:00:00
385,6,7,1,1990-02-20 00:00:00,1990-02-20 00:00:00
386,6,7,2,1990-02-20 00:00:00,1990-02-20 00:00:00
387,6,7,1,1990-02-21 00:00:00,1990-02-21 00:00:00
388,6,7,1,1990-02-26 00:00:00,1990-02-26 00:00:00
389,6,7,2,1990-02-26 00:00:00,1990-02-26 00:00:00
390,6,7,1,1990-02-27 00:00:00,1990-02-27 00:00:00
391,6,7,2,1990-02-27 00:00:00,1990-02-27 00:00:00
392,6,7,1,1990-02-28 00:00:00,1990-02-28 00:00:00
393,6,7,1,1990-03-05 00:00:00,1990-03-05 00:00:00
394,6,7,2,1990-03-05 00:00:00,1990-03-05 00:00:00
395,6,7,1,1990-03-06 00:00:00,1990-03-06 00:00:00
396,6,7,2,1990-03-06 00:00:00,1990-03-06 00:00:00
397,6,7,1,1990-03-07 00:00:00,1990-03-07 00:00:00
398,6,7,1,1990-03-12 00:00:00,1990-03-12 00:00:00
399,6,7,2,1990-03-12 00:00:00,1990-03-12 00:00:00
400,6,7,1,1990-03-13 00:00:00,1990-03-13 00:00:00
401,6,7,2,1990-03-13 00:00:00,1990-03-13 00:00:00
402,6,7,1,1990-03-14 00:00:00,1990-03-14 00:00:00
403,6,7,1,1990-03-19 00:00:00,1990-03-19 00:00:00
404,6,7,2,1990-03-19 00:00:00,1990-03-19 00:00:00
405,6,7,1,1990-03-20 00:00:00,1990-03-20 00:00:00
406,6,7,2,1990-03-20 00:00:00,1990-03-20 00:00:00
407,6,7,1,1990-03-21 00:00:00,1990-03-21 00:00:00
408,6,7,1,1990-03-26 00:00:00,1990-03-26 00:00:00
409,6,7,2,1990-03-26 00:00:00,1990-03-26 00:00:00
410,6,7,1,1990-03-27 00:00:00,1990-03-27 00:00:00
411,6,7,2,1990-03-27 00:00:00,1990-03-27 00:00:00
