47,4081,workflow,2009-09-29 15:46:44.880977,Create :  [ transition from new to Draft agenda item ],,d.gemom
48,4081,modified,2009-09-29 15:46:44.882487,"",,d.gemom
49,4082,added,2009-09-29 15:49:27.493352,"",,d.gemom
50,4082,workflow,2009-09-29 15:49:27.555812,Create :  [ transition from new to Draft agenda item ],,d.gemom
51,4082,modified,2009-09-29 15:49:27.557435,"",,d.gemom
52,4083,added,2009-09-29 15:50:55.135005,"",,d.gemom
53,4083,workflow,2009-09-29 15:50:55.197439,Create :  [ transition from new to Draft agenda item ],,d.gemom
54,4083,modified,2009-09-29 15:50:55.198992,"",,d.gemom
55,4084,added,2009-09-29 15:52:39.709738,"",,d.gemom
56,4084,workflow,2009-09-29 15:52:39.767431,Create :  [ transition from new to Draft agenda item ],,d.gemom
57,4084,modified,2009-09-29 15:52:39.768932,"",,d.gemom
58,4085,added,2009-09-29 15:57:10.808872,"",,d.gemom
59,4085,workflow,2009-09-29 15:57:10.866351,Create :  [ transition from new to Draft agenda item ],,d.gemom
60,4085,modified,2009-09-29 15:57:10.867849,"",,d.gemom
4001,4073,modified,2009-10-07 13:56:21.914037,Text,,j.burua
4002,4073,new-version,2009-10-07 13:56:36.827716,New version created upon submission to clerks office,,j.burua
4003,4073,workflow,2009-10-07 13:56:36.926495,Submit to Clerk :  [ transition from Draft agenda item to Agenda Item submitted ],,j.burua
4004,4073,modified,2009-10-07 13:56:36.928099,"",,j.burua
4005,4069,new-version,2009-10-07 14:02:45.640393,New version created upon submission to clerks office,,j.burua
4006,4069,workflow,2009-10-07 14:02:45.716573,Submit to Clerk :  [ transition from Draft agenda item to Agenda Item submitted ],,j.burua
4007,4069,modified,2009-10-07 14:02:45.718229,"",,j.burua
4008,4072,new-version,2009-10-07 14:04:33.812341,New version created upon submission to clerks office,,j.burua
4009,4072,workflow,2009-10-07 14:04:33.884017,Submit to Clerk :  [ transition from Draft agenda item to Agenda Item submitted ],,j.burua
4010,4072,modified,2009-10-07 14:04:33.885854,"",,j.burua
4011,4067,new-version,2009-10-07 14:06:27.945955,New version created upon submission to clerks office,,j.burua
4012,4067,workflow,2009-10-07 14:06:28.027873,Submit to Clerk :  [ transition from Draft agenda item to Agenda Item submitted ],,j.burua
4013,4067,modified,2009-10-07 14:06:28.029499,"",,j.burua
4014,4076,new-version,2009-10-07 14:18:46.362948,New version created upon submission to clerks office,,d.gemom
4015,4076,workflow,2009-10-07 14:18:46.438545,Submit to Clerk :  [ transition from Draft agenda item to Agenda Item submitted ],,d.gemom
4016,4076,modified,2009-10-07 14:18:46.440661,"",,d.gemom
4017,4078,new-version,2009-10-07 14:19:06.093978,New version created upon submission to clerks office,,d.gemom
4018,4078,workflow,2009-10-07 14:19:06.169274,Submit to Clerk :  [ transition from Draft agenda item to Agenda Item submitted ],,d.gemom
4019,4078,modified,2009-10-07 14:19:06.171115,"",,d.gemom
4020,4072,new-version,2009-10-07 14:21:55.23407,New version created upon workflow transition.,,m.charitym
4021,4072,workflow,2009-10-07 14:21:55.292773,Receive :  [ transition from Agenda Item submitted to Agenda Item received by clerks office ],,m.charitym
4022,4072,modified,2009-10-07 14:21:55.29443,"",,m.charitym
4023,4069,new-version,2009-10-07 14:22:33.425834,New version created upon workflow transition.,,m.charitym
4024,4069,workflow,2009-10-07 14:22:33.488587,Receive :  [ transition from Agenda Item submitted to Agenda Item received by clerks office ],,m.charitym
4025,4069,modified,2009-10-07 14:22:33.49023,"",,m.charitym
4026,4072,new-version,2009-10-07 14:29:17.578891,New version created upon workflow transition.,,m.charitym
4027,4072,workflow,2009-10-07 14:29:17.636391,Complete :  [ transition from Agenda Item received by clerks office to Agenda Item complete ],,m.charitym
4028,4072,modified,2009-10-07 14:29:17.638042,"",,m.charitym
