14,360,1993-02-03,1997-12-03
17,361,1993-02-03,1997-12-03
13,362,1993-02-03,1997-12-03
14,363,1993-02-03,1997-12-03
13,364,1993-02-03,1996-10-14
15,365,1993-02-03,1997-12-03
14,366,1993-02-03,1997-12-03
17,367,1993-02-03,1997-12-03
18,368,1993-02-03,1997-12-03
199,245,2006-06-22,
199,447,2006-06-22,
199,149,2006-06-22,
199,243,2006-06-22,
199,291,2006-06-22,
199,353,2006-06-22,
199,460,2006-06-22,
199,507,2006-06-22,
199,97,2006-06-22,
200,15,2006-06-22,
200,245,2006-06-22,
200,447,2006-06-22,
200,149,2006-06-22,
200,243,2006-06-22,
200,291,2006-06-22,
200,353,2006-06-22,
200,460,2006-06-22,
200,507,2006-06-22,
200,97,2006-06-22,
201,15,2006-06-22,
201,245,2006-06-22,
201,447,2006-06-22,
201,149,2006-06-22,
201,243,2006-06-22,
202,544,2003-01-16,
203,536,2003-01-16,
203,544,2003-01-16,
204,536,2003-01-16,
204,544,2003-01-16,
16,96,1998-01-09,1999-12-03
22,96,1999-12-04,2002-11-25
15,97,1998-01-09,1995-11-04
18,98,1998-01-09,2002-11-25
18,103,1998-01-09,2002-11-25
16,124,1998-01-09,2002-11-25
18,125,1998-01-09,2002-11-25
16,126,1998-01-09,2002-11-25
14,129,1998-01-09,2002-11-25
16,130,1998-01-09,2002-11-25
14,137,1998-01-09,2002-11-25
16,138,1998-01-09,2002-11-25
15,139,1998-01-09,2002-11-25
16,149,1998-01-09,2002-11-25
16,150,1998-01-09,2002-11-25
15,151,1998-01-09,2002-11-25
14,158,1998-01-09,2002-11-25
19,164,1998-01-09,2000-12-03
22,164,2000-12-04,2002-11-25
16,166,1998-01-09,2002-11-25
14,167,1998-01-09,1995-11-04
14,168,1998-01-09,2002-11-25
16,169,1998-01-09,1999-03-05
12,174,1998-01-09,2002-11-25
15,175,1998-01-09,2002-11-25
18,176,1998-01-09,2002-11-25
20,177,1998-01-09,2002-11-25
15,178,1998-01-09,2002-11-25
15,191,1998-01-09,2002-11-25
18,192,1998-01-09,2002-11-25
202,342,2006-06-22,
202,413,2006-06-22,
202,167,2006-06-22,
202,258,2006-06-22,
202,264,2006-06-22,
202,316,2006-06-22,
202,448,2006-06-22,
202,525,2006-06-22,
202,103,2006-06-22,
203,407,2006-06-22,
203,342,2006-06-22,
203,413,2006-06-22,
203,167,2006-06-22,
203,258,2006-06-22,
203,264,2006-06-22,
203,316,2006-06-22,
203,448,2006-06-22,
203,525,2006-06-22,
203,103,2006-06-22,
204,407,2006-06-22,
204,342,2006-06-22,
204,413,2006-06-22,
204,167,2006-06-22,
204,258,2006-06-22,
205,544,2003-01-16,
206,568,2003-01-05,
206,574,2003-01-05,
208,584,2007-01-21,
208,556,2007-01-21,
20,303,1998-01-09,2002-11-25
12,304,1998-01-09,2002-11-25
15,305,1998-01-09,2002-11-25
19,306,1998-01-09,2002-11-25
18,307,1998-01-09,2002-11-25
17,308,1998-01-09,1995-11-04
18,309,1998-01-09,2002-11-25
20,310,1998-01-09,2002-11-25
12,311,1998-01-09,2002-11-25
19,314,1998-01-09,2002-11-25
18,315,1998-01-09,2002-11-25
15,316,1998-01-09,2002-11-25
18,317,1998-01-09,2002-11-25
19,318,1998-01-09,2002-11-25
20,320,1998-01-09,2002-11-25
18,321,1998-01-09,2002-11-25
18,325,1998-01-09,2002-11-25
15,327,1998-01-09,2002-11-25
19,328,1998-01-09,2002-11-25
19,329,1998-01-09,2002-11-25
20,330,1998-01-09,2002-11-25
12,336,1998-01-09,2002-11-25
12,337,1998-01-09,2002-11-25
19,338,1998-01-09,2002-11-25
20,339,1998-01-09,2002-11-25
18,340,1998-01-09,2002-11-25
205,342,2006-06-22,
205,413,2006-06-22,
15,341,1998-01-09,2002-11-25
205,167,2006-06-22,
205,258,2006-06-22,
205,264,2006-06-22,
205,316,2006-06-22,
205,448,2006-06-22,
205,525,2006-06-22,
205,103,2006-06-22,
206,139,2003-01-05,
17,342,1998-01-09,2002-11-25
206,417,2003-01-05,
206,422,2005-08-16,
18,343,1998-01-09,2002-11-25
206,25,2003-01-05,
206,399,2003-01-05,
206,445,2003-01-05,
206,469,2004-03-06,
206,96,2005-08-24,
206,97,2006-07-16,
206,355,2005-08-16,
208,264,2007-01-21,
20,344,1998-01-09,2002-11-25
208,265,2007-01-21,
208,266,2007-01-21,
208,416,2007-01-21,
13,345,1998-01-09,2002-11-25
208,286,2007-01-21,
208,367,2007-01-21,
208,368,2007-01-21,
208,369,2007-01-21,
208,397,2007-01-21,
208,398,2007-01-21,
208,415,2007-01-21,
208,422,2007-01-21,
208,424,2007-01-21,
208,399,2007-01-21,
208,417,2007-01-21,
209,96,2007-01-21,
209,149,2007-01-21,
209,168,2007-01-21,
209,258,2007-01-21,
209,289,2007-01-21,
15,352,1998-01-09,1996-09-14
12,353,1998-01-09,2002-11-25
121,168,2003-01-05,
122,527,2006-07-07,
123,329,2006-08-28,
124,306,2003-01-05,
125,329,2003-01-05,
13,354,1998-01-09,2002-11-25
15,355,1998-01-09,2002-11-25
17,359,1998-01-09,2002-11-25
20,360,1998-01-09,2002-11-25
17,361,1998-01-09,2002-11-25
20,363,1998-01-09,2002-11-25
15,365,1998-01-09,2002-11-25
17,367,1998-01-09,2002-11-25
18,368,1998-01-09,2002-11-25
18,369,1998-01-09,2002-11-25
15,374,1998-01-09,2002-11-25
19,375,1998-01-09,2002-11-25
18,376,1998-01-09,2002-11-25
14,388,1998-01-09,2002-11-25
12,389,1998-01-09,2002-11-25
14,390,1998-01-09,2002-11-25
14,391,1998-01-09,2002-11-25
19,392,1998-01-09,2002-11-25
16,393,1998-01-09,2002-11-25
15,394,1998-01-09,2002-11-25
12,395,1998-01-09,2002-11-25
18,396,1998-01-09,2002-11-25
14,397,1998-01-09,2002-11-25
16,398,1998-01-09,2002-11-25
14,399,1998-01-09,2002-11-25
15,400,1998-01-09,2002-11-25
14,401,1998-01-09,2002-11-25
19,402,1998-01-09,1999-08-12
14,403,1998-01-09,2002-11-25
14,404,1998-01-09,2002-11-25
12,405,1998-01-09,2002-11-25
16,406,1998-01-09,2002-11-25
16,407,1998-01-09,2002-11-25
15,408,1998-01-09,2002-11-25
19,409,1998-01-09,2002-11-25
20,410,1998-01-09,2002-11-25
18,411,1998-01-09,2002-11-25
20,412,1998-01-09,2002-11-25
18,413,1998-01-09,2002-11-25
15,414,1998-01-09,1999-12-30
15,415,1998-01-09,2002-11-25
19,416,1998-01-09,2002-11-25
20,417,1998-01-09,2002-11-25
18,418,1998-01-09,2002-11-25
19,419,1998-01-09,2002-11-25
15,420,1998-01-09,2002-11-25
17,421,1998-01-09,2002-11-25
19,422,1998-01-09,2002-11-25
15,423,1998-01-09,1996-06-24
18,424,1998-01-09,2002-11-25
20,425,1998-01-09,2002-11-25
19,426,1998-01-09,1999-12-03
22,426,1999-12-04,2002-11-25
18,368,2003-01-05,
18,369,2003-01-05,
15,374,2003-01-05,
14,391,2003-01-05,
19,392,2003-01-05,
16,393,2003-01-05,
15,394,2003-01-05,
23,395,2003-01-05,
18,396,2003-01-05,
14,397,2003-01-05,
16,398,2003-01-05,
14,399,2003-01-05,
15,400,2003-01-05,
9,176,2003-01-05,
9,243,2003-01-05,
9,244,2003-01-05,
9,245,2003-01-05,
9,247,2003-01-05,
9,248,2003-01-05,
9,249,2003-01-05,
9,257,2003-01-05,
9,258,2003-01-05,
9,261,2003-01-05,
9,262,2003-01-05,
164,180,1990-06-15,1991-06-15
165,161,1993-02-10,1997-12-03
165,554,1993-02-10,1997-12-03
15,1,2003-01-05,
23,2,2003-01-05,
23,5,2003-01-05,
17,14,2003-01-05,
15,15,2003-01-05,
16,25,2003-01-05,
16,61,2003-01-05,
17,62,2003-01-05,
14,69,2003-01-05,
19,72,2003-01-05,
19,73,2003-01-05,
16,74,2003-01-05,
14,75,2003-01-05,
16,96,2003-01-05,
15,97,2003-01-05,
18,98,2003-01-05,
18,103,2003-01-05,
6,26,1988-01-23,1992-11-05
6,49,1988-01-23,1992-11-05
6,132,1988-01-23,1992-11-05
6,68,1988-01-23,1992-11-05
6,213,1988-01-23,1992-11-05
6,32,1988-01-23,1992-11-05
6,200,1988-01-23,1992-11-05
20,439,2003-01-05,
18,441,2003-01-05,
23,442,2003-01-05,
15,443,2006-08-26,
19,444,2003-01-05,
17,445,2003-01-05,
18,446,2003-01-05,
165,377,1993-02-10,1997-12-03
19,447,2003-01-05,
18,448,2003-01-05,
18,450,2003-01-05,
165,169,1993-02-10,1997-12-03
18,451,2003-01-05,
20,452,2003-01-05,
20,453,2003-01-05,
20,456,2003-01-05,
18,459,2003-01-05,
23,460,2003-01-05,
15,461,2003-01-05,
20,462,2003-01-05,
23,464,2003-01-05,
18,465,2003-01-05,
23,466,2003-01-05,
20,467,2003-01-05,
15,468,2003-01-05,
17,469,2003-01-05,
15,470,2003-01-05,
23,472,2003-01-05,
15,473,2003-01-05,
18,474,2003-01-05,
20,475,2003-01-05,
20,476,2003-01-05,
18,477,2003-01-05,
23,478,2003-01-05,
20,479,2003-01-05,
17,480,2003-01-05,
17,481,2003-01-05,
23,483,2003-01-05,
23,484,2003-01-05,
20,485,2003-01-05,
15,486,2003-01-05,
16,487,2006-08-26,
23,488,2003-01-05,
21,489,2003-01-05,
15,490,2003-01-05,
21,491,2003-01-05,
6,3,1988-01-23,1992-11-05
6,124,1988-01-23,1992-11-05
6,34,1988-01-23,1990-05-25
165,74,1993-02-10,1994-08-21
165,15,1993-02-10,1995-07-31
164,238,1988-01-30,1989-06-05
164,149,1991-06-15,1992-11-05
164,180,1988-01-30,1989-06-05
151,169,1988-01-30,1992-11-05
151,4,1988-01-30,1992-11-05
151,22,1990-09-16,1992-11-05
151,175,1988-01-30,1990-09-15
151,23,1988-01-30,1992-11-05
151,58,1991-12-21,1992-11-05
151,61,1988-01-30,1992-11-05
151,137,1990-09-16,1992-11-05
151,142,1988-01-30,1991-12-20
151,168,1988-01-30,1990-11-05
151,171,1990-11-06,1992-11-05
151,238,1988-01-30,1992-11-05
151,240,1988-01-30,1990-09-15
151,68,1988-01-30,1990-11-05
151,540,1988-01-30,1992-11-05
33,65,1989-06-06,1993-02-03
34,51,1988-01-23,1993-02-03
35,67,1988-01-23,1993-02-03
36,70,1988-01-23,1993-02-03
37,77,1988-01-23,1993-02-03
38,92,1988-01-23,1993-02-03
39,95,1988-01-23,1993-02-03
40,157,1988-01-23,1991-02-13
40,170,1991-02-17,1993-02-03
41,158,1988-01-23,1993-02-03
42,190,1988-01-23,1993-02-03
43,191,1988-01-23,1990-08-03
43,228,1990-08-23,1993-02-03
44,192,1988-01-23,1993-02-03
45,195,1988-01-23,1993-02-03
46,199,1988-01-23,1989-04-24
46,6,1989-04-29,1993-02-03
47,201,1988-01-23,1993-02-03
48,218,1988-01-23,1993-02-03
61,27,1993-02-03,1998-01-09
62,29,1993-02-03,1998-01-09
63,62,1993-02-03,1998-01-09
64,63,1993-02-03,1998-01-09
65,99,1993-02-03,1998-01-09
66,122,1993-02-03,1998-01-09
67,129,1993-02-03,1998-01-09
68,149,1993-02-03,1998-01-09
69,150,1993-02-03,1998-01-09
70,159,1993-02-03,1996-08-10
70,301,1996-08-11,1998-01-09
71,167,1993-02-03,1998-01-09
72,175,1993-02-03,1998-01-09
73,172,1993-02-03,1996-07-29
73,309,1996-07-29,1998-01-09
74,176,1993-02-03,1998-01-09
75,177,1993-02-03,1998-01-09
76,178,1993-02-03,1998-01-09
77,191,1993-02-03,1998-01-09
78,192,1993-02-03,1998-01-09
79,175,1996-02-10,1998-01-09
80,387,1996-02-10,1998-01-09
91,15,1998-01-09,2003-01-05
92,166,1998-01-09,2003-01-05
93,169,1998-01-09,1999-03-05
93,482,1999-03-05,2003-01-05
94,175,1998-01-09,2003-01-05
95,229,1998-01-09,2002-03-09
95,493,2002-03-09,2003-01-05
96,231,1998-01-09,2003-01-05
97,248,1998-01-09,2003-01-05
98,249,1998-01-09,2003-01-05
99,259,1998-01-09,2000-04-28
99,485,2000-04-28,2003-01-05
100,284,1998-01-09,2003-01-05
101,286,1998-01-09,2003-01-05
103,320,1998-01-09,2003-01-05
104,361,1998-01-09,2003-01-05
105,411,1998-01-09,2003-01-05
106,435,1998-01-09,2003-01-05
107,438,1998-01-09,2003-01-05
108,457,1998-01-09,2002-04-18
108,486,2002-04-18,2003-01-05
109,458,1998-01-09,2001-08-03
109,490,2001-08-03,2003-01-05
110,480,1998-01-09,2003-01-05
111,481,2000-03-13,2003-01-05
122,423,2003-01-05,2006-07-07
123,268,2003-01-05,2006-08-18
128,408,2003-01-05,2005-07-25
131,426,2003-01-05,2003-08-18
135,451,2003-01-05,2005-09-14
126,393,2003-01-05,
127,399,2003-01-05,
128,413,2005-07-25,
129,415,2003-01-05,
130,424,2003-01-05,
131,103,2003-08-18,
133,441,2003-01-05,
134,450,2003-01-05,
135,500,2005-09-14,
136,486,2003-01-05,
137,501,2003-01-05,
138,509,2003-01-05,
139,517,2003-01-05,
140,521,2003-01-05,
141,522,2003-01-05,
142,424,2005-06-27,
16,124,2003-01-05,
21,492,2003-01-05,
17,493,2003-01-05,
23,494,2003-01-05,
16,495,2003-01-05,
16,496,2003-01-05,
15,497,2003-01-05,
16,498,2003-01-05,
14,499,2003-01-05,
15,500,2003-01-05,
15,501,2003-01-05,
18,502,2003-01-05,
23,503,2003-01-05,
12,34,1988-01-23,1990-05-25
14,35,1988-01-23,1992-11-05
16,36,1988-01-23,1991-11-21
17,36,1991-11-22,1992-11-05
13,37,1988-01-23,1992-11-05
15,38,1988-01-23,1992-11-05
15,39,1988-01-23,1992-11-05
13,40,1988-01-23,1992-11-05
12,41,1988-01-23,1992-11-05
13,42,1988-01-23,1989-05-30
15,43,1988-01-23,1992-11-05
15,44,1988-01-23,1992-11-05
15,45,1988-01-23,1992-11-05
16,46,1988-01-23,1992-11-05
16,47,1988-01-30,1992-11-05
12,48,1988-01-23,1992-11-05
11,49,1988-01-23,1992-11-05
16,50,1988-01-23,1992-11-05
16,51,1988-01-23,1990-02-07
17,51,1990-02-08,1992-11-05
14,52,1988-01-23,1992-11-05
14,53,1988-01-23,1992-11-05
16,54,1988-01-23,1992-11-05
16,55,1988-01-23,1992-11-05
13,56,1988-01-23,1992-11-05
16,57,1988-01-23,1992-07-14
11,58,1988-01-23,1992-11-05
16,59,1988-01-23,1992-11-05
16,60,1988-01-23,1992-11-05
16,61,1988-01-23,1992-11-05
11,62,1988-01-23,1992-11-05
15,63,1988-01-23,1992-11-05
16,64,1988-01-23,1992-11-05
12,65,1988-01-27,1990-02-07
13,65,1990-02-08,1992-11-05
15,66,1988-01-23,1992-11-05
15,67,1988-01-23,1992-11-05
13,68,1988-01-23,1992-11-05
14,69,1988-01-23,1992-11-05
13,70,1988-01-23,1992-11-05
16,71,1988-01-23,1991-02-06
13,72,1988-01-23,1992-11-05
13,73,1988-01-23,1992-11-05
16,74,1988-01-23,1992-11-05
14,75,1988-01-23,1992-11-05
11,76,1988-01-23,1992-11-05
16,77,1988-01-23,1992-11-05
12,78,1988-01-23,1992-11-05
15,79,1988-01-27,1992-11-05
15,80,1988-01-23,1990-09-28
13,81,1988-01-23,1992-11-05
13,82,1988-01-23,1992-11-05
12,83,1988-01-23,1992-11-05
15,84,1988-01-23,1992-11-05
15,85,1988-01-23,1992-11-05
14,86,1988-01-23,1992-11-05
12,87,1988-01-23,1990-07-07
17,87,1990-07-08,1992-11-05
14,88,1988-01-23,1992-11-05
13,89,1988-01-23,1992-11-05
14,90,1988-01-23,1992-11-05
11,91,1988-01-23,1992-11-05
16,92,1988-01-23,1992-11-05
12,93,1988-01-23,1992-11-05
11,94,1988-01-23,1991-11-14
16,95,1988-01-23,1992-11-05
16,96,1988-01-23,1992-11-05
15,97,1988-01-23,1992-11-05
11,98,1988-01-23,1992-11-05
15,99,1988-01-23,1992-11-05
12,100,1988-01-23,1992-11-05
12,101,1988-01-23,1992-11-05
11,102,1988-01-23,1992-11-05
11,103,1988-01-23,1992-11-05
14,104,1988-01-23,1992-11-05
14,105,1988-01-27,1990-08-18
15,106,1988-01-23,1992-11-05
11,107,1988-01-23,1992-11-05
11,108,1988-01-23,1992-11-05
13,109,1988-01-23,1992-11-05
16,110,1988-01-23,1992-11-05
14,111,1988-01-23,1992-11-05
13,112,1988-01-23,1992-11-05
16,113,1988-01-23,1992-11-05
15,114,1988-01-23,1992-11-05
15,115,1988-01-23,1992-11-05
14,116,1988-01-23,1992-11-05
14,117,1988-01-23,1992-11-05
14,118,1988-01-23,1992-06-16
14,119,1988-01-23,1992-11-05
14,120,1988-01-23,1992-11-05
16,121,1988-01-23,1992-11-05
16,122,1988-01-23,1992-11-05
14,123,1988-01-23,1992-11-05
16,124,1988-01-23,1992-11-05
11,125,1988-01-23,1992-11-05
16,126,1988-01-23,1992-11-05
15,127,1988-01-23,1992-11-05
14,128,1988-01-27,1992-11-05
14,129,1988-01-23,1990-07-07
17,129,1990-07-08,1992-11-05
16,130,1988-01-23,1992-11-05
11,131,1988-01-23,1992-11-05
11,132,1988-01-23,1992-11-05
14,133,1988-01-23,1992-11-05
16,134,1988-01-30,1992-11-05
12,135,1988-01-23,1992-11-05
11,136,1988-01-23,1991-03-09
14,137,1988-01-23,1992-11-05
16,138,1988-01-23,1992-11-05
15,139,1988-01-23,1992-11-05
13,140,1988-01-23,1992-11-05
14,141,1988-01-27,1992-11-05
14,142,1988-01-23,1992-11-05
15,143,1988-01-23,1992-11-05
13,144,1988-01-23,1992-11-05
12,145,1988-01-23,1992-11-05
15,146,1988-01-23,1992-11-05
14,147,1988-01-23,1992-11-05
14,148,1988-01-23,1992-11-05
16,149,1988-01-23,1992-11-05
16,150,1988-01-30,1992-11-05
15,151,1988-01-23,1992-11-05
14,152,1988-01-23,1992-11-05
16,153,1988-01-23,1992-11-05
15,154,1988-01-23,1992-11-05
16,155,1988-01-23,1992-11-05
14,156,1988-01-23,1992-11-05
16,157,1988-01-23,1992-11-05
14,158,1988-01-23,1990-02-07
15,158,1990-02-08,1992-11-05
11,159,1988-01-23,1992-11-05
12,160,1988-01-23,1992-11-05
16,161,1988-01-23,1992-11-05
16,162,1988-01-23,1992-11-05
16,163,1988-01-23,1992-11-05
13,164,1988-01-23,1992-11-05
12,165,1988-01-23,1992-11-05
16,166,1988-01-23,1992-11-05
14,167,1988-01-23,1992-11-05
14,168,1988-01-23,1992-11-05
16,169,1988-01-23,1992-11-05
15,170,1988-01-23,1992-11-05
13,171,1988-01-27,1992-11-05
11,172,1988-01-23,1992-11-05
15,173,1988-01-23,1990-10-10
12,174,1988-01-23,1992-11-05
15,175,1988-01-23,1992-11-05
16,176,1988-01-23,1992-11-05
14,177,1988-01-23,1992-11-05
15,178,1988-01-23,1992-11-05
14,179,1988-01-23,1992-11-05
11,180,1988-01-23,1992-11-05
13,181,1988-01-23,1992-11-05
15,182,1988-01-23,1992-11-05
16,183,1988-01-23,1992-11-05
14,184,1988-01-23,1992-11-05
13,185,1988-01-23,1992-11-05
15,186,1988-01-23,1992-11-05
14,187,1988-01-23,1992-11-05
13,188,1988-01-23,1991-12-19
11,188,1991-12-20,1992-11-05
11,189,1988-01-23,1992-11-05
16,190,1988-01-23,1992-11-05
15,191,1988-01-23,1992-11-05
16,192,1988-01-23,1992-11-05
12,193,1988-01-23,1992-11-05
15,194,1988-01-23,1992-11-05
16,195,1988-01-23,1992-11-05
12,196,1988-01-23,1992-11-05
15,197,1988-01-23,1992-11-05
14,198,1988-01-23,1992-11-05
15,199,1988-01-23,1989-04-24
12,200,1988-01-23,1992-11-05
14,201,1988-01-23,1992-11-05
13,202,1988-01-23,1992-11-05
14,203,1988-01-23,1992-11-05
15,204,1988-01-23,1992-11-05
15,205,1988-01-23,1992-11-05
15,206,1988-01-27,1992-11-05
12,207,1988-01-23,1992-11-05
15,208,1988-01-23,1992-11-05
14,209,1988-01-23,1992-11-05
16,210,1988-01-23,1991-08-07
17,210,1991-08-08,1992-11-05
14,211,1988-01-23,1992-11-05
16,212,1988-01-23,1992-11-05
15,213,1988-01-23,1992-11-05
16,214,1988-01-23,1992-11-05
12,215,1988-01-23,1992-11-05
15,216,1988-01-23,1992-11-05
11,217,1988-01-23,1992-11-05
14,218,1988-01-23,1992-11-05
12,219,1988-01-23,1992-11-05
15,220,1988-01-23,1992-11-05
11,221,1988-01-23,1992-06-12
16,222,1988-01-27,1992-11-05
16,223,1988-01-23,1992-11-05
15,224,1988-01-23,1992-11-05
15,225,1988-01-23,1992-11-05
11,226,1988-01-23,1992-11-05
13,227,1988-01-30,1992-11-05
14,228,1988-01-23,1992-11-05
15,229,1992-02-12,1992-11-05
11,230,1990-08-25,1992-11-05
13,231,1989-08-30,1992-11-05
15,232,1992-10-17,1992-11-05
15,233,1991-05-06,1992-11-05
15,234,1990-12-28,1992-11-05
11,235,1992-02-04,1992-11-05
14,236,1990-11-19,1992-11-05
14,237,1992-09-06,1992-11-05
11,238,1991-06-09,1992-11-05
11,239,1991-01-10,1992-11-05
15,240,1989-07-14,1992-11-05
11,241,1992-09-15,1992-11-05
15,1,1993-02-03,1997-12-03
13,2,1993-02-03,1997-12-03
12,3,1993-02-03,1997-12-03
16,4,1993-02-03,1997-12-03
12,5,1993-02-03,1997-12-03
17,14,1993-02-03,1997-12-03
15,15,1993-02-03,1995-11-04
19,15,1995-11-05,1997-12-03
16,25,1993-02-03,1997-12-03
13,26,1993-02-03,1997-12-03
