51,86,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
52,14,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
53,17,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
54,154,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
55,143,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
56,169,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
57,158,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
58,153,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
59,26,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
60,49,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
61,132,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
62,68,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
63,198,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
64,126,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
65,82,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
66,180,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
67,147,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
68,2,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
69,1,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
70,161,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
71,140,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
72,217,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
73,42,6,01/23/88 12:00 AM,05/30/89 12:00 AM,"resignation","en"
74,155,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
75,87,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
76,165,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
77,115,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
78,5,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
79,164,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
80,194,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
81,119,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
82,109,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
83,213,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
84,32,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
85,200,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
86,3,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
87,124,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
88,192,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
89,11,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
90,168,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
91,175,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
92,181,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
93,38,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
94,75,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
95,145,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
96,34,6,01/23/88 12:00 AM,05/25/90 12:00 AM,"death","en"
97,24,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
98,77,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
99,81,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
100,18,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
101,111,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
102,43,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
103,96,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
104,107,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
105,71,6,01/23/88 12:00 AM,02/06/91 12:00 AM,"death","en"
106,151,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
107,55,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
108,223,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
109,149,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
110,33,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
111,66,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
112,8,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
113,4,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
114,63,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
115,98,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
116,228,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
117,216,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
118,56,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
119,99,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
120,9,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
121,37,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
122,91,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
123,139,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
124,211,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
125,178,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
126,160,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
127,196,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
128,148,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
129,7,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
130,39,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
131,60,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
132,215,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
133,67,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
134,212,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
135,152,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
136,48,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
137,64,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
138,12,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
139,122,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
140,135,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
141,108,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
142,83,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
143,123,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
144,103,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
145,186,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
146,90,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
147,19,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
148,226,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
149,177,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
150,104,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
151,201,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
152,44,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
153,46,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
154,137,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
155,84,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
156,10,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
157,76,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
158,50,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
159,162,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
160,102,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
161,80,6,01/23/88 12:00 AM,09/28/90 12:00 AM,"death","en"
162,136,6,01/23/88 12:00 AM,03/09/91 12:00 AM,"resignation","en"
163,163,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
164,97,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
165,85,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
166,159,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
167,94,6,01/23/88 12:00 AM,11/14/91 12:00 AM,"death","en"
168,110,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
169,28,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
170,172,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
171,182,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
172,36,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
173,191,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
174,45,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
175,69,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
176,114,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
177,72,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
178,199,6,01/23/88 12:00 AM,04/24/89 12:00 AM,"death","en"
179,138,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
180,29,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
181,23,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
182,51,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
183,179,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
184,112,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
185,197,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
186,27,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
187,184,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
188,57,6,01/23/88 12:00 AM,07/14/92 12:00 AM,"resignation","en"
189,21,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
190,89,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
191,73,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
192,218,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
193,120,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
194,157,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
195,224,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
196,116,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
197,59,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
198,207,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
199,188,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
200,125,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
201,208,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
202,210,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
203,205,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
204,166,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
205,106,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
206,183,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
207,131,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
208,53,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
209,214,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
210,70,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
211,142,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
212,20,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
213,30,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
214,65,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
215,79,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
216,105,6,01/23/88 12:00 AM,08/18/90 12:00 AM,"resignation","en"
217,128,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
218,141,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
219,171,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
220,206,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
221,222,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
222,6,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
223,15,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
224,25,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
225,47,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
226,134,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
227,150,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
228,227,6,01/23/88 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
229,240,6,07/14/89 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
230,231,6,08/30/89 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
231,230,6,08/25/90 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
232,236,6,11/19/90 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
233,234,6,12/28/90 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
234,239,6,01/10/91 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
235,233,6,05/06/91 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
236,238,6,06/09/91 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
237,235,6,02/04/92 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
238,229,6,02/12/92 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
239,237,6,09/06/92 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
240,241,6,09/15/92 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
241,232,6,10/17/92 12:00 AM,11/05/92 12:00 AM,"end mandate","en"
242,1,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
243,2,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
244,3,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
245,4,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
246,5,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
247,14,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
248,15,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
249,25,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
250,26,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
251,27,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
252,28,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
253,29,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
254,30,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
255,31,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
256,50,7,02/03/93 12:00 AM,02/02/97 12:00 AM,"resignation","en"
257,60,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
258,61,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
259,62,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
260,63,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
261,69,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
262,70,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
263,72,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
264,73,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
265,74,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
266,75,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
267,96,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
268,97,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
269,98,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
270,99,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
271,100,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
272,102,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
273,103,7,02/03/93 12:00 AM,10/18/96 12:00 AM,"resignation","en"
274,104,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
275,122,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
276,123,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
277,124,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
278,125,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
279,126,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
280,127,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
281,128,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
282,129,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
283,130,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
284,137,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
285,138,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
286,139,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
287,140,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
288,141,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
289,148,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
290,149,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
291,150,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
292,151,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
293,158,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
294,159,7,02/03/93 12:00 AM,08/10/96 12:00 AM,"death","en"
295,160,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
296,161,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
297,163,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
298,164,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
299,166,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
300,167,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
301,168,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
302,169,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
303,170,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
304,171,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
305,172,7,02/03/93 12:00 AM,07/29/96 12:00 AM,"death","en"
306,174,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
307,175,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
308,176,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
309,177,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
310,178,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
311,191,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
312,192,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
313,193,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
314,194,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
315,195,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
316,196,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
317,208,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
318,209,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
319,210,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
320,211,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
321,212,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
322,213,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
323,225,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
324,226,7,02/03/93 12:00 AM,10/06/96 12:00 AM,"death","en"
325,227,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
326,228,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
327,242,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
328,243,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
329,244,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
330,245,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
331,246,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
332,247,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
333,248,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
334,249,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
335,250,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
336,251,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
337,252,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
338,253,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
339,254,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
340,255,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
341,256,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
342,257,7,02/03/93 12:00 AM,12/03/97 12:00 AM,"end mandate","en"
