1018,1013,2020,t,,,,P,W,,,136,9,10,en,Corruption,,"Whether he will state if Mr B. C1. the former Director of Customs had handed over to him a document in connection with an alleged case of fraud and corruption in relation to an importation of whisky by the MBL Distribution Ltd. from the United Kingdom, and, if so, indicate if the matter has been referred to the Independent Commission Against Corruption and, if so, when?",,,,t,question
1019,1013,2021,t,,,,P,W,,,136,9,10,en,Corruption,,"Whether he will state if Mr B. C1. the former Director of Customs had handed over to him a document in connection with an alleged case of fraud and corruption in relation to an importation of whisky by the MBL Distribution Ltd. from the United Kingdom, and, if so, indicate if the matter has been referred to the Independent Commission Against Corruption and, if so, when?",,archived,,t,question
1020,1011,2022,t,,,,O,O,,,128,9,1,en,Commentators Blacklist,,"Whether the Chief Executive Officer of the SABroadcasting Corporation announced at the conclusion of the inquiry into the alleged blacklisting of<br>commentators that the inquiry had shown that there was a ‘case to answer’ by both a certain announcer (name furnished) and a certain news MD (name furnished) and that both would be submitted to disciplinaryproceedings; if so, (a)what steps have been taken in this regard and <br>(b)what was the outcomes in each case?",,archived,,t,question
1021,1020,2023,t,,,,O,W,,,138,9,64,en,Labour and Wages,,"(1) Whether the general production levels (GDPs) are on par with the general wage levels demanded by the trade union movements; if not, why not; if so, what are the relevant details;<br>(2) whether he will make a statement on the matter?",,archived,,t,question
1022,1013,2024,t,,,,P,W,,,136,9,10,en,Corruption,,"Whether he will state if Mr B. C1. the former Director of Customs had handed over to him a document in connection with an alleged case of fraud and corruption in relation to an importation of whisky by the MBL Distribution Ltd. from the United Kingdom, and, if so, indicate if the matter has been referred to the Independent Commission Against Corruption and, if so, when?",,archived,,t,question
1029,2001,2034,f,,,,O,O,,,,9,577,en,Abolition of tax havens,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">Has any Member State proposed the abolition of tax
havens, especially within the EU?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Has the EU adopted any decision proposing that
Member States abolish the tax havens existing within their territory?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">What measures will the EU take to put an end to tax
havens, combat financial speculation and curb the free movement of
capital, especially in the Union?</p>",,archived,,t,question
1031,2001,2037,f,,,,O,O,,,,9,577,en,Abolition of tax havens,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">Has any Member State proposed the abolition of tax
havens, especially within the EU?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Has the EU adopted any decision proposing that
Member States abolish the tax havens existing within their territory?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">What measures will the EU take to put an end to tax
havens, combat financial speculation and curb the free movement of
capital, especially in the Union?</p>",,archived,,t,question
1032,2001,2039,f,,,,O,O,,,,9,577,en,Abolition of tax havens,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">Has any Member State proposed the abolition of tax
havens, especially within the EU?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Has the EU adopted any decision proposing that
Member States abolish the tax havens existing within their territory?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">What measures will the EU take to put an end to tax
havens, combat financial speculation and curb the free movement of
capital, especially in the Union?</p>",,archived,,t,question
1033,2001,2041,f,,,,O,O,,,,9,577,en,Abolition of tax havens,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">Has any Member State proposed the abolition of tax
havens, especially within the EU?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Has the EU adopted any decision proposing that
Member States abolish the tax havens existing within their territory?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">What measures will the EU take to put an end to tax
havens, combat financial speculation and curb the free movement of
capital, especially in the Union?</p>",,archived,,t,question
1034,2001,2043,f,,,,O,O,,,,9,577,en,ssssssssssss,,sssssssssssssssssssssssss,,archived,,t,question
1035,2001,2045,f,,,,O,O,,,,9,577,en,Abolition of tax havens,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">Has any Member State proposed the abolition of tax
havens, especially within the EU?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Has the EU adopted any decision proposing that
Member States abolish the tax havens existing within their territory?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">What measures will the EU take to put an end to tax
havens, combat financial speculation and curb the free movement of
capital, especially in the Union?</p>",,archived,,t,question
1036,2001,2047,f,,,,O,O,,,,9,577,en,Abolition of tax havens,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">Has any Member State proposed the abolition of tax
havens, especially within the EU?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Has the EU adopted any decision proposing that
Member States abolish the tax havens existing within their territory?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">What measures will the EU take to put an end to tax
havens, combat financial speculation and curb the free movement of
capital, especially in the Union?</p>",,archived,,t,question
1037,2001,2049,f,,,,O,O,,,,9,577,en,Abolition of tax havens,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">Has any Member State proposed the abolition of tax
havens, especially within the EU?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Has the EU adopted any decision proposing that
Member States abolish the tax havens existing within their territory?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">What measures will the EU take to put an end to tax
havens, combat financial speculation and curb the free movement of
capital, especially in the Union?</p>",,archived,,t,question
1038,2001,2051,f,,,,O,O,,,,9,577,en,Abolition of tax havens,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">Has any Member State proposed the abolition of tax
havens, especially within the EU?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Has the EU adopted any decision proposing that
Member States abolish the tax havens existing within their territory?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">What measures will the EU take to put an end to tax
havens, combat financial speculation and curb the free movement of
capital, especially in the Union?</p>",,archived,,t,question
1039,1017,2053,f,,,,O,O,,,136,9,15,en,Crime Rate in South Africa,,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,archived,,t,question
1040,1012,2055,f,,,,O,O,,,129,9,12,en,Children's Home,,"Whether a moratorium has been placed on the establishment of new children’s homes; if so, <br>(a) why and <br>(b) what alternative measures have been introduced to provide accommodation to children who would have been placed in children’s homes?",,archived,,t,question
1041,1012,2057,f,,,,O,O,,,129,9,12,en,Children's Home,,"Whether a moratorium has been placed on the establishment of new children’s homes; if so, <br>(a) why and <br>(b) what alternative measures have been introduced to provide accommodation to children who would have been placed in children’s homes?",,archived,,t,question
1042,1012,2059,t,,,,O,O,,,129,9,12,en,Children's Home,,"Whether a moratorium has been placed on the establishment of new children’s homes; if so, <br>(a) why and <br>(b) what alternative measures have been introduced to provide accommodation to children who would have been placed in children’s homes?",,archived,,t,question
1043,1012,2060,t,,,,O,O,,,129,9,12,en,Children's Home,,"Whether a moratorium has been placed on the establishment of new children’s homes; if so, <br>(a) why and <br>(b) what alternative measures have been introduced to provide accommodation to children who would have been placed in children’s homes?",,archived,,t,question
1044,1012,2061,t,,,,O,O,,,129,9,12,en,Children's Home,,"Whether a moratorium has been placed on the establishment of new children’s homes; if so, <br>(a) why and <br>(b) what alternative measures have been introduced to provide accommodation to children who would have been placed in children’s homes?",,archived,,t,question
1045,1012,2062,f,,,,O,O,,,129,9,12,en,Children's Home,,"Whether a moratorium has been placed on the establishment of new children’s homes; if so, <br>(a) why and <br>(b) what alternative measures have been introduced to provide accommodation to children who would have been placed in children’s homes?",,archived,,t,question
1046,1020,2064,f,,,,O,W,,,138,9,64,en,Labour and Wages,,"(1) Whether the general production levels (GDPs) are on par with the general wage levels demanded by the trade union movements; if not, why not; if so, what are the relevant details;<br>(2) whether he will make a statement on the matter?",,archived,,t,question
1047,1017,2066,f,,,,O,O,,,136,9,15,en,Crime Rate in South Africa,,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,archived,,t,question
1048,1017,2069,f,,,,O,O,,,136,9,15,fr,FFF Crime Rate in South Africa,FFFFFFFFFFFFFFf,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,draft-translation,,f,question
1049,1017,2071,t,,,,O,O,,,136,9,15,en,Crime Rate in South Africa,,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,,,t,question
1050,1017,2074,t,,,,O,O,,,136,9,15,en,Crime Rate in South Africa,,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,,,t,question
1051,1017,2075,t,,,,O,O,,,136,9,15,en,Crime Rate in South Africa,,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,,,t,question
1052,1017,2077,t,,,,O,O,,,136,9,15,en,Crime Rate in South Africa,,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,archived,,t,question
1053,1017,2078,t,,,,O,O,,,136,9,15,en,Crime Rate in South Africa,,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,archived,,t,question
1054,1017,2079,f,,,,O,O,,,136,9,15,sw,Crime Rate in South Africa,swahil,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,draft-translation,,f,question
1055,1017,2081,t,,,,O,O,,,136,9,15,en,Crime Rate in South Africa,,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,archived,,t,question
1056,1017,2086,t,,,,O,O,,,136,9,15,en,Crime Rate in South Africa,,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,archived,,t,question
1057,1017,2087,t,,,,O,O,,,136,9,15,en,Crime Rate in South Africa,,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,archived,,t,question
1058,1017,2088,t,,,,O,O,,,136,9,15,en,Crime Rate in South Africa,,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,archived,,t,question
1059,1017,2089,t,,,,O,O,,,136,9,15,en,Crime Rate in South Africa,,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,archived,,t,question
1060,1017,2090,t,,,,O,O,,,136,9,15,en,Crime Rate in South Africa,,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,archived,,t,question
1061,1017,2091,t,,,,O,O,,,136,9,15,en,Crime Rate in South Africa,,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,archived,,t,question
1062,1017,2092,t,,,,O,O,,,136,9,15,en,Crime Rate in South Africa,,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,archived,,t,question
1063,1017,2093,f,,,,O,O,,,136,9,15,en,Crime Rate in South Africa,,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,archived,,t,question
1064,1017,2095,f,,,,O,O,,,136,9,15,pt,Crime Rate in South Africa,cccccccccccccc,"Whether, in light of the World Bank’s recent investment climate survey findings as well as that of Grant Thornton regarding the high crime rate as a constraint for further investment and growth (details furnished), she will add crime as the seventh binding constraint to economic growth under the Accelerated and Shared Growth Initiative for South Africa (Asgisa); if not, why not; if so, what measures will be implemented in order to deal with this constraint?",,draft-translation,,f,question
1065,1012,2097,f,,,,O,O,,,129,9,12,fr,Children's Home ,ffffffffffffffffffff,"Whether a moratorium has been placed on the establishment of new children’s homes; if so, <br>(a) why and <br>(b) what alternative measures have been introduced to provide accommodation to children who would have been placed in children’s homes?",,draft-translation,,f,question
1066,1014,2099,f,,,,P,W,,,129,9,58,fr,Sexual Harrassment,ffffffffffffffffffff,"Whether, in regard to the alleged case of sexual harassment on one Mrs J. R.2, employed at the Infinity Call Centre, he will, for the benefit of the House, obtain from the Commissioner of Police, information as to if the victim had made a statement at the Rose Hill Police Station on 18 0ctober 2005, at 10 20 hrs and, if so, where matters stand as to the inquiry carried out thereinto?",,draft-translation,,f,question
1067,1018,2101,f,,,,O,O,,,126,9,1,en,Lottery Licence,,"(1) why was a certain company (name furnished) ruled out of contention for the new lottery licence;<br>(2) whether he was informed of any political office-bearers who have a financial interest in a certain consortium (name furnished) which received the lottery licence; if so, what are the relevant details;<br>(3) whether all the provisions stipulated in the Lotteries Act, Act 57 of 1997, were followed when the lottery licence was awarded to the said consortium; if not, why not; if so, what are the relevant details?",,archived,,t,question
1068,1018,2103,f,,,,O,O,,,126,9,1,pt,Lottery Licence,hhgiuyfkuyhfk,"(1) why was a certain company (name furnished) ruled out of contention for the new lottery licence;<br>(2) whether he was informed of any political office-bearers who have a financial interest in a certain consortium (name furnished) which received the lottery licence; if so, what are the relevant details;<br>(3) whether all the provisions stipulated in the Lotteries Act, Act 57 of 1997, were followed when the lottery licence was awarded to the said consortium; if not, why not; if so, what are the relevant details?",,draft-translation,,f,question
1069,1018,2105,f,,,,O,O,,,126,9,1,sw,Lottery Licence,swahili,"(1) why was a certain company (name furnished) ruled out of contention for the new lottery licence;<br>(2) whether he was informed of any political office-bearers who have a financial interest in a certain consortium (name furnished) which received the lottery licence; if so, what are the relevant details;<br>(3) whether all the provisions stipulated in the Lotteries Act, Act 57 of 1997, were followed when the lottery licence was awarded to the said consortium; if not, why not; if so, what are the relevant details?",,draft-translation,,f,question
1070,1018,2107,f,,,,O,O,,,126,9,1,fr,Lottery Licence,french,"(1) why was a certain company (name furnished) ruled out of contention for the new lottery licence;<br>(2) whether he was informed of any political office-bearers who have a financial interest in a certain consortium (name furnished) which received the lottery licence; if so, what are the relevant details;<br>(3) whether all the provisions stipulated in the Lotteries Act, Act 57 of 1997, were followed when the lottery licence was awarded to the said consortium; if not, why not; if so, what are the relevant details?",,draft-translation,,f,question
1076,1013,2114,f,,,,P,W,,,136,9,10,sw,Corruption,swahili,"Whether he will state if Mr B. C1. the former Director of Customs had handed over to him a document in connection with an alleged case of fraud and corruption in relation to an importation of whisky by the MBL Distribution Ltd. from the United Kingdom, and, if so, indicate if the matter has been referred to the Independent Commission Against Corruption and, if so, when?",,draft-translation,,f,question
1078,2001,2118,f,,,,O,O,,,,9,577,pt,"Fim dos ""paraísos fiscais""",,"<p align=""justify"">Algum Estado-Membro propôs o fim dos ""paraísos
fiscais"", nomeadamente na União Europeia?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">A UE adoptou alguma decisão no sentido de
propor aos seus Estados-Membros o encerramento dos ""paraísos
fiscais"" existentes nos seus territórios?</p>
<p align=""justify"">Que medidas vai o Conselho tomar para acabar com os
""paraísos fiscais"", para combater a especulação
financeira e para pôr cobro à livre circulação
dos capitais, nomeadamente ao nível da UE?</p>",2008-03-17,draft-translation,,t,question
1094,2003,2144,f,,,,O,O,,,31,9,579,fr,Israël et Palestine,,"<p align=""justify"">Quelles mesures le Conseil compte-t-il prendre pour
favoriser la fin des ventes d'armes à Israël en parallèle
aux mesures déjà prises par l'Union européenne
pour éviter que des armes ne parviennent au Hamas?</p>",2004-08-08,draft-translation,,t,question
1079,2001,2120,t,,,,O,O,,,,9,577,en,Abolition of tax havens,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">Has any Member State proposed the abolition of tax
havens, especially within the EU?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Has the EU adopted any decision proposing that
Member States abolish the tax havens existing within their territory?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">What measures will the EU take to put an end to tax
havens, combat financial speculation and curb the free movement of
capital, especially in the Union?</p>",,archived,,t,question
1080,2001,2121,f,,,,O,O,,,,9,577,en,Abolition of tax havens,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">Has any Member State proposed the abolition of tax
havens, especially within the EU?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Has the EU adopted any decision proposing that
Member States abolish the tax havens existing within their territory?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">What measures will the EU take to put an end to tax
havens, combat financial speculation and curb the free movement of
capital, especially in the Union?</p>",,archived,,t,question
1093,2003,2143,f,,,,O,O,,,31,9,579,en, Israel and Palestine,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	

<p align=""justify"">What measures will the Council take in order to
support the cessation of the sale of arms to Israel in parallel with
the actions already taken by the EU to prevent arms reaching Hamas?</p>",,archived,,t,question
1077,2001,2116,f,,,,O,O,,,,9,577,fr,"Fin des ""paradis fiscaux""",,"<p align=""justify"">Un État membre a-t-il proposé de
mettre fin aux ""paradis fiscaux"", notamment dans l'Union
européenne?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">L'Union européenne a-t-elle adopté une
décision consistant à proposer aux États membres
d'abolir les ""paradis fiscaux"" existant sur leur
territoire?</p>
<p align=""justify"">Quelles mesures entend-elle prendre pour supprimer
les ""paradis fiscaux"", lutter contre la spéculation
financière et mettre un terme à la libre circulation
des capitaux, notamment dans l'UE?</p>",2008-03-17,draft-translation,,t,question
1095,2003,2146,f,,,,O,O,,,31,9,579,pt,Israel e a Palestina,,"<p align=""justify"">Que medidas irá o Conselho tomar para apoiar
o fim da venda de armas a Israel, paralelamente às acções
já tomadas pela UE para evitar o fornecimento de armas ao
Hamas?</p>",2004-08-08,draft-translation,,t,question
