2312,8,2,07/19/99 02:30 PM,07/19/99 06:30 PM,"en"
2438,8,2,02/28/00 02:30 PM,02/28/00 06:30 PM,"en"
2440,8,2,02/29/00 02:30 PM,02/29/00 06:30 PM,"en"
2442,8,2,03/01/00 02:30 PM,03/01/00 06:30 PM,"en"
275,6,2,07/10/89 02:30 PM,07/10/89 06:30 PM,"en"
277,6,2,07/11/89 02:30 PM,07/11/89 06:30 PM,"en"
280,6,2,07/17/89 02:30 PM,07/17/89 06:30 PM,"en"
282,6,2,07/18/89 02:30 PM,07/18/89 06:30 PM,"en"
285,6,2,07/24/89 02:30 PM,07/24/89 06:30 PM,"en"
287,6,2,07/25/89 02:30 PM,07/25/89 06:30 PM,"en"
290,6,2,07/31/89 02:30 PM,07/31/89 06:30 PM,"en"
292,6,2,08/01/89 02:30 PM,08/01/89 06:30 PM,"en"
295,6,2,08/07/89 02:30 PM,08/07/89 06:30 PM,"en"
297,6,2,08/08/89 02:30 PM,08/08/89 06:30 PM,"en"
300,6,2,08/14/89 02:30 PM,08/14/89 06:30 PM,"en"
302,6,2,08/15/89 02:30 PM,08/15/89 06:30 PM,"en"
305,6,2,08/21/89 02:30 PM,08/21/89 06:30 PM,"en"
307,6,2,08/22/89 02:30 PM,08/22/89 06:30 PM,"en"
310,6,2,08/28/89 02:30 PM,08/28/89 06:30 PM,"en"
312,6,2,08/29/89 02:30 PM,08/29/89 06:30 PM,"en"
314,6,2,10/04/89 02:30 PM,10/04/89 06:30 PM,"en"
316,6,2,10/09/89 02:30 PM,10/09/89 06:30 PM,"en"
318,6,2,10/10/89 02:30 PM,10/10/89 06:30 PM,"en"
321,6,2,10/16/89 02:30 PM,10/16/89 06:30 PM,"en"
323,6,2,10/17/89 02:30 PM,10/17/89 06:30 PM,"en"
326,6,2,10/23/89 02:30 PM,10/23/89 06:30 PM,"en"
328,6,2,10/24/89 02:30 PM,10/24/89 06:30 PM,"en"
331,6,2,10/30/89 02:30 PM,10/30/89 06:30 PM,"en"
333,6,2,10/31/89 02:30 PM,10/31/89 06:30 PM,"en"
336,6,2,11/06/89 02:30 PM,11/06/89 06:30 PM,"en"
338,6,2,11/07/89 02:30 PM,11/07/89 06:30 PM,"en"
341,6,2,11/13/89 02:30 PM,11/13/89 06:30 PM,"en"
343,6,2,11/14/89 02:30 PM,11/14/89 06:30 PM,"en"
346,6,2,11/20/89 02:30 PM,11/20/89 06:30 PM,"en"
348,6,2,11/21/89 02:30 PM,11/21/89 06:30 PM,"en"
351,6,2,11/27/89 02:30 PM,11/27/89 06:30 PM,"en"
354,6,2,01/08/90 02:30 PM,01/08/90 06:30 PM,"en"
356,6,2,01/09/90 02:30 PM,01/09/90 06:30 PM,"en"
359,6,2,01/15/90 02:30 PM,01/15/90 06:30 PM,"en"
361,6,2,01/16/90 02:30 PM,01/16/90 06:30 PM,"en"
364,6,2,01/22/90 02:30 PM,01/22/90 06:30 PM,"en"
366,6,2,01/23/90 02:30 PM,01/23/90 06:30 PM,"en"
369,6,2,01/29/90 02:30 PM,01/29/90 06:30 PM,"en"
371,6,2,01/30/90 02:30 PM,01/30/90 06:30 PM,"en"
374,6,2,02/05/90 02:30 PM,02/05/90 06:30 PM,"en"
376,6,2,02/06/90 02:30 PM,02/06/90 06:30 PM,"en"
379,6,2,02/12/90 02:30 PM,02/12/90 06:30 PM,"en"
381,6,2,02/13/90 02:30 PM,02/13/90 06:30 PM,"en"
384,6,2,02/19/90 02:30 PM,02/19/90 06:30 PM,"en"
386,6,2,02/20/90 02:30 PM,02/20/90 06:30 PM,"en"
389,6,2,02/26/90 02:30 PM,02/26/90 06:30 PM,"en"
391,6,2,02/27/90 02:30 PM,02/27/90 06:30 PM,"en"
394,6,2,03/05/90 02:30 PM,03/05/90 06:30 PM,"en"
396,6,2,03/06/90 02:30 PM,03/06/90 06:30 PM,"en"
399,6,2,03/12/90 02:30 PM,03/12/90 06:30 PM,"en"
401,6,2,03/13/90 02:30 PM,03/13/90 06:30 PM,"en"
404,6,2,03/19/90 02:30 PM,03/19/90 06:30 PM,"en"
406,6,2,03/20/90 02:30 PM,03/20/90 06:30 PM,"en"
2444,8,2,03/06/00 02:30 PM,03/06/00 06:30 PM,"en"
2446,8,2,03/07/00 02:30 PM,03/07/00 06:30 PM,"en"
2448,8,2,03/08/00 02:30 PM,03/08/00 06:30 PM,"en"
2576,8,2,10/10/00 02:30 PM,10/10/00 06:30 PM,"en"
2578,8,2,10/11/00 02:30 PM,10/11/00 06:30 PM,"en"
2580,8,2,10/16/00 02:30 PM,10/16/00 06:30 PM,"en"
2582,8,2,10/17/00 02:30 PM,10/17/00 06:30 PM,"en"
2584,8,2,10/18/00 02:30 PM,10/18/00 06:30 PM,"en"
2711,8,2,04/23/01 02:30 PM,04/23/01 06:30 PM,"en"
2713,8,2,04/24/01 02:30 PM,04/24/01 06:30 PM,"en"
2715,8,2,04/25/01 02:30 PM,04/25/01 06:30 PM,"en"
2720,8,2,06/04/01 02:30 PM,06/04/01 06:30 PM,"en"
2986,8,2,08/19/02 02:30 PM,08/19/02 06:30 PM,"en"
409,6,2,03/26/90 02:30 PM,03/26/90 06:30 PM,"en"
411,6,2,03/27/90 02:30 PM,03/27/90 06:30 PM,"en"
414,6,2,04/02/90 02:30 PM,04/02/90 06:30 PM,"en"
416,6,2,04/03/90 02:30 PM,04/03/90 06:30 PM,"en"
419,6,2,04/09/90 02:30 PM,04/09/90 06:30 PM,"en"
421,6,2,04/10/90 02:30 PM,04/10/90 06:30 PM,"en"
424,6,2,04/16/90 02:30 PM,04/16/90 06:30 PM,"en"
426,6,2,04/17/90 02:30 PM,04/17/90 06:30 PM,"en"
429,6,2,04/23/90 02:30 PM,04/23/90 06:30 PM,"en"
431,6,2,04/24/90 02:30 PM,04/24/90 06:30 PM,"en"
434,6,2,04/30/90 02:30 PM,04/30/90 06:30 PM,"en"
437,6,2,06/04/90 02:30 PM,06/04/90 06:30 PM,"en"
439,6,2,06/05/90 02:30 PM,06/05/90 06:30 PM,"en"
442,6,2,06/11/90 02:30 PM,06/11/90 06:30 PM,"en"
444,6,2,06/12/90 02:30 PM,06/12/90 06:30 PM,"en"
447,6,2,06/18/90 02:30 PM,06/18/90 06:30 PM,"en"
449,6,2,06/19/90 02:30 PM,06/19/90 06:30 PM,"en"
452,6,2,06/25/90 02:30 PM,06/25/90 06:30 PM,"en"
454,6,2,06/26/90 02:30 PM,06/26/90 06:30 PM,"en"
457,6,2,07/02/90 02:30 PM,07/02/90 06:30 PM,"en"
459,6,2,07/03/90 02:30 PM,07/03/90 06:30 PM,"en"
462,6,2,07/09/90 02:30 PM,07/09/90 06:30 PM,"en"
464,6,2,07/10/90 02:30 PM,07/10/90 06:30 PM,"en"
467,6,2,07/16/90 02:30 PM,07/16/90 06:30 PM,"en"
469,6,2,07/17/90 02:30 PM,07/17/90 06:30 PM,"en"
472,6,2,07/23/90 02:30 PM,07/23/90 06:30 PM,"en"
474,6,2,07/24/90 02:30 PM,07/24/90 06:30 PM,"en"
477,6,2,07/30/90 02:30 PM,07/30/90 06:30 PM,"en"
479,6,2,07/31/90 02:30 PM,07/31/90 06:30 PM,"en"
482,6,2,08/06/90 02:30 PM,08/06/90 06:30 PM,"en"
484,6,2,08/07/90 02:30 PM,08/07/90 06:30 PM,"en"
487,6,2,08/13/90 02:30 PM,08/13/90 06:30 PM,"en"
489,6,2,08/14/90 02:30 PM,08/14/90 06:30 PM,"en"
492,6,2,08/20/90 02:30 PM,08/20/90 06:30 PM,"en"
494,6,2,08/21/90 02:30 PM,08/21/90 06:30 PM,"en"
497,6,2,08/27/90 02:30 PM,08/27/90 06:30 PM,"en"
499,6,2,08/28/90 02:30 PM,08/28/90 06:30 PM,"en"
504,6,2,10/08/90 02:30 PM,10/08/90 06:30 PM,"en"
506,6,2,10/09/90 02:30 PM,10/09/90 06:30 PM,"en"
509,6,2,10/15/90 02:30 PM,10/15/90 06:30 PM,"en"
511,6,2,10/16/90 02:30 PM,10/16/90 06:30 PM,"en"
514,6,2,10/22/90 02:30 PM,10/22/90 06:30 PM,"en"
516,6,2,10/23/90 02:30 PM,10/23/90 06:30 PM,"en"
519,6,2,10/29/90 02:30 PM,10/29/90 06:30 PM,"en"
521,6,2,10/30/90 02:30 PM,10/30/90 06:30 PM,"en"
524,6,2,11/05/90 02:30 PM,11/05/90 06:30 PM,"en"
526,6,2,11/06/90 02:30 PM,11/06/90 06:30 PM,"en"
529,6,2,11/12/90 02:30 PM,11/12/90 06:30 PM,"en"
531,6,2,11/13/90 02:30 PM,11/13/90 06:30 PM,"en"
534,6,2,11/19/90 02:30 PM,11/19/90 06:30 PM,"en"
536,6,2,11/20/90 02:30 PM,11/20/90 06:30 PM,"en"
539,6,2,11/26/90 02:30 PM,11/26/90 06:30 PM,"en"
541,6,2,11/27/90 02:30 PM,11/27/90 06:30 PM,"en"
546,6,2,01/09/91 02:30 PM,01/09/91 06:30 PM,"en"
549,6,2,01/14/91 02:30 PM,01/14/91 06:30 PM,"en"
551,6,2,01/15/91 02:30 PM,01/15/91 06:30 PM,"en"
554,6,2,01/21/91 02:30 PM,01/21/91 06:30 PM,"en"
556,6,2,01/22/91 02:30 PM,01/22/91 06:30 PM,"en"
559,6,2,01/28/91 02:30 PM,01/28/91 06:30 PM,"en"
561,6,2,01/29/91 02:30 PM,01/29/91 06:30 PM,"en"
564,6,2,02/04/91 02:30 PM,02/04/91 06:30 PM,"en"
566,6,2,02/05/91 02:30 PM,02/05/91 06:30 PM,"en"
569,6,2,02/11/91 02:30 PM,02/11/91 06:30 PM,"en"
571,6,2,02/12/91 02:30 PM,02/12/91 06:30 PM,"en"
574,6,2,02/18/91 02:30 PM,02/18/91 06:30 PM,"en"
576,6,2,02/19/91 02:30 PM,02/19/91 06:30 PM,"en"
579,6,2,02/25/91 02:30 PM,02/25/91 06:30 PM,"en"
581,6,2,02/26/91 02:30 PM,02/26/91 06:30 PM,"en"
584,6,2,03/04/91 02:30 PM,03/04/91 06:30 PM,"en"
586,6,2,03/05/91 02:30 PM,03/05/91 06:30 PM,"en"
589,6,2,03/11/91 02:30 PM,03/11/91 06:30 PM,"en"
591,6,2,03/12/91 02:30 PM,03/12/91 06:30 PM,"en"
594,6,2,03/18/91 02:30 PM,03/18/91 06:30 PM,"en"
596,6,2,03/19/91 02:30 PM,03/19/91 06:30 PM,"en"
599,6,2,03/25/91 02:30 PM,03/25/91 06:30 PM,"en"
601,6,2,03/26/91 02:30 PM,03/26/91 06:30 PM,"en"
604,6,2,04/01/91 02:30 PM,04/01/91 06:30 PM,"en"
606,6,2,04/02/91 02:30 PM,04/02/91 06:30 PM,"en"
609,6,2,04/08/91 02:30 PM,04/08/91 06:30 PM,"en"
611,6,2,04/09/91 02:30 PM,04/09/91 06:30 PM,"en"
614,6,2,04/15/91 02:30 PM,04/15/91 06:30 PM,"en"
616,6,2,04/16/91 02:30 PM,04/16/91 06:30 PM,"en"
619,6,2,04/22/91 02:30 PM,04/22/91 06:30 PM,"en"
621,6,2,04/23/91 02:30 PM,04/23/91 06:30 PM,"en"
626,6,2,06/03/91 02:30 PM,06/03/91 06:30 PM,"en"
628,6,2,06/04/91 02:30 PM,06/04/91 06:30 PM,"en"
631,6,2,06/10/91 02:30 PM,06/10/91 06:30 PM,"en"
633,6,2,06/11/91 02:30 PM,06/11/91 06:30 PM,"en"
636,6,2,06/17/91 02:30 PM,06/17/91 06:30 PM,"en"
638,6,2,06/18/91 02:30 PM,06/18/91 06:30 PM,"en"
641,6,2,06/24/91 02:30 PM,06/24/91 06:30 PM,"en"
643,6,2,06/25/91 02:30 PM,06/25/91 06:30 PM,"en"
646,6,2,07/01/91 02:30 PM,07/01/91 06:30 PM,"en"
648,6,2,07/02/91 02:30 PM,07/02/91 06:30 PM,"en"
651,6,2,07/08/91 02:30 PM,07/08/91 06:30 PM,"en"
653,6,2,07/09/91 02:30 PM,07/09/91 06:30 PM,"en"
656,6,2,07/15/91 02:30 PM,07/15/91 06:30 PM,"en"
658,6,2,07/16/91 02:30 PM,07/16/91 06:30 PM,"en"
661,6,2,07/22/91 02:30 PM,07/22/91 06:30 PM,"en"
663,6,2,07/23/91 02:30 PM,07/23/91 06:30 PM,"en"
666,6,2,07/29/91 02:30 PM,07/29/91 06:30 PM,"en"
668,6,2,07/30/91 02:30 PM,07/30/91 06:30 PM,"en"
671,6,2,08/05/91 02:30 PM,08/05/91 06:30 PM,"en"
673,6,2,08/06/91 02:30 PM,08/06/91 06:30 PM,"en"
676,6,2,08/12/91 02:30 PM,08/12/91 06:30 PM,"en"
678,6,2,08/13/91 02:30 PM,08/13/91 06:30 PM,"en"
681,6,2,08/19/91 02:30 PM,08/19/91 06:30 PM,"en"
683,6,2,08/20/91 02:30 PM,08/20/91 06:30 PM,"en"
686,6,2,08/26/91 02:30 PM,08/26/91 06:30 PM,"en"
688,6,2,08/27/91 02:30 PM,08/27/91 06:30 PM,"en"
694,6,2,10/07/91 02:30 PM,10/07/91 06:30 PM,"en"
696,6,2,10/08/91 02:30 PM,10/08/91 06:30 PM,"en"
699,6,2,10/14/91 02:30 PM,10/14/91 06:30 PM,"en"
701,6,2,10/15/91 02:30 PM,10/15/91 06:30 PM,"en"
704,6,2,10/21/91 02:30 PM,10/21/91 06:30 PM,"en"
706,6,2,10/22/91 02:30 PM,10/22/91 06:30 PM,"en"
709,6,2,10/28/91 02:30 PM,10/28/91 06:30 PM,"en"
711,6,2,10/29/91 02:30 PM,10/29/91 06:30 PM,"en"
714,6,2,11/04/91 02:30 PM,11/04/91 06:30 PM,"en"
716,6,2,11/05/91 02:30 PM,11/05/91 06:30 PM,"en"
719,6,2,11/11/91 02:30 PM,11/11/91 06:30 PM,"en"
721,6,2,11/12/91 02:30 PM,11/12/91 06:30 PM,"en"
724,6,2,11/18/91 02:30 PM,11/18/91 06:30 PM,"en"
726,6,2,11/19/91 02:30 PM,11/19/91 06:30 PM,"en"
729,6,2,11/25/91 02:30 PM,11/25/91 06:30 PM,"en"
731,6,2,11/26/91 02:30 PM,11/26/91 06:30 PM,"en"
736,6,2,01/13/92 02:30 PM,01/13/92 06:30 PM,"en"
738,6,2,01/14/92 02:30 PM,01/14/92 06:30 PM,"en"
741,6,2,01/20/92 02:30 PM,01/20/92 06:30 PM,"en"
743,6,2,01/21/92 02:30 PM,01/21/92 06:30 PM,"en"
746,6,2,01/27/92 02:30 PM,01/27/92 06:30 PM,"en"
748,6,2,01/28/92 02:30 PM,01/28/92 06:30 PM,"en"
751,6,2,02/03/92 02:30 PM,02/03/92 06:30 PM,"en"
753,6,2,02/04/92 02:30 PM,02/04/92 06:30 PM,"en"
756,6,2,02/10/92 02:30 PM,02/10/92 06:30 PM,"en"
758,6,2,02/11/92 02:30 PM,02/11/92 06:30 PM,"en"
761,6,2,02/17/92 02:30 PM,02/17/92 06:30 PM,"en"
763,6,2,02/18/92 02:30 PM,02/18/92 06:30 PM,"en"
766,6,2,02/24/92 02:30 PM,02/24/92 06:30 PM,"en"
768,6,2,02/25/92 02:30 PM,02/25/92 06:30 PM,"en"
771,6,2,03/02/92 02:30 PM,03/02/92 06:30 PM,"en"
773,6,2,03/03/92 02:30 PM,03/03/92 06:30 PM,"en"
776,6,2,03/09/92 02:30 PM,03/09/92 06:30 PM,"en"
778,6,2,03/10/92 02:30 PM,03/10/92 06:30 PM,"en"
781,6,2,03/16/92 02:30 PM,03/16/92 06:30 PM,"en"
783,6,2,03/17/92 02:30 PM,03/17/92 06:30 PM,"en"
786,6,2,03/23/92 02:30 PM,03/23/92 06:30 PM,"en"
788,6,2,03/24/92 02:30 PM,03/24/92 06:30 PM,"en"
791,6,2,03/30/92 02:30 PM,03/30/92 06:30 PM,"en"
793,6,2,03/31/92 02:30 PM,03/31/92 06:30 PM,"en"
796,6,2,04/06/92 02:30 PM,04/06/92 06:30 PM,"en"
798,6,2,04/07/92 02:30 PM,04/07/92 06:30 PM,"en"
801,6,2,04/13/92 02:30 PM,04/13/92 06:30 PM,"en"
803,6,2,04/14/92 02:30 PM,04/14/92 06:30 PM,"en"
806,6,2,04/20/92 02:30 PM,04/20/92 06:30 PM,"en"
808,6,2,04/21/92 02:30 PM,04/21/92 06:30 PM,"en"
811,6,2,04/27/92 02:30 PM,04/27/92 06:30 PM,"en"
813,6,2,04/28/92 02:30 PM,04/28/92 06:30 PM,"en"
815,6,2,06/01/92 02:30 PM,06/01/92 06:30 PM,"en"
817,6,2,06/02/92 02:30 PM,06/02/92 06:30 PM,"en"
820,6,2,06/08/92 02:30 PM,06/08/92 06:30 PM,"en"
822,6,2,06/09/92 02:30 PM,06/09/92 06:30 PM,"en"
